"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
7725,"JBRJ","RB","RB00551840","Paepalanthus_manicatus",NA,"M. L. O. Trovó",-21.666667,-43.866667,908
7726,"JBRJ","RB","RB00551773","Paepalanthus_ovatus",NA,"M. L. O. Trovó",-21.683333,-43.883333,908
7727,"JBRJ","RB","RB00551655","Paepalanthus_exiguus",NA,"M. L. O. Trovó",-21.700556,-43.883889,908
7730,"JBRJ","RB","RB00551608","Paepalanthus_henriquei",NA,"M. L. O. Trovó",-21.7,-43.883333,908
7732,"JBRJ","RB","RB00551573","Paepalanthus_planifolius",NA,"M. L. O. Trovó",-21.710556,-43.878889,908
7733,"JBRJ","RB","RB00551502","Paepalanthus_exiguus",NA,"M. L. O. Trovó",-21.722222,-43.904444,908
7734,"JBRJ","RB","RB00551501","Paepalanthus_exiguus",NA,"M. L. O. Trovó",-21.722222,-43.904444,908
7735,"JBRJ","RB","RB00551459","Paepalanthus_elongatulus",NA,"M. L. O. Trovó",-21.707222,-43.885833,908
7736,"JBRJ","RB","RB00551407","Paepalanthus_elongatulus",NA,"M. L. O. Trovó",-21.666667,-43.883333,908
7737,"JBRJ","RB","RB00551393","Paepalanthus_harmsii",NA,"M. L. O. Trovó",-21.7,-43.883333,908
7738,"JBRJ","RB","RB00551348","Paepalanthus_harmsii",NA,"M. L. O. Trovó",-21.684167,-43.874167,908
7740,"JBRJ","RB","RB00551058","Paepalanthus_viridulus",NA,"M. L. O. Trovó",-21.716667,-43.883333,908
7741,"JBRJ","RB","RB00550584","Paepalanthus_freyreissii",NA,"M. L. O. Trovó",-21.716667,-43.883333,908
7742,"JBRJ","RB","RB00550580","Paepalanthus_acuminatus",NA,"M. L. O. Trovó",-21.716667,-43.883333,908
7743,"JBRJ","RB","RB00550583","Paepalanthus_miser",NA,"M. L. O. Trovó",-21.716667,-43.883333,908
7745,"JBRJ","RB","RB00550582","Paepalanthus_acuminatus",NA,"M. L. O. Trovó",-21.716667,-43.883333,908
7746,"JBRJ","RB","RB00550581","Paepalanthus_acuminatus",NA,"M. L. O. Trovó",-21.716667,-43.883333,908
7761,"JBRJ","RB","RB00517532","Paepalanthus_eriophaeus",NA,"M. L. O. Trovó",-19,-43.763056,748
7762,"JBRJ","RB","RB00517529","Paepalanthus_homomallus",NA,"M. L. O. Trovó",-19,-43.763056,748
7763,"JBRJ","RB","RB00517457","Paepalanthus_latifolius",NA,"F. N. Costa",-19,-43.763056,748
7768,"JBRJ","RB","RB00515335","Paepalanthus_bryoides",NA,"A. M. Giulietti",-18.272222,-43.712778,668
7773,"JBRJ","RB","RB00495102","Paepalanthus_chaseae",NA,"M. L. O. Trovó",-13.971944,-47.488055,382
7775,"JBRJ","RB","RB00494304","Paepalanthus_macrocaulon",NA,"A. M. Giulietti",-13.523056,-41.941667,391
7788,"JBRJ","RB","RB00492987","Paepalanthus_tortilis",NA,"M. L. O. Trovó",-15.8975,-48.043889,541
7793,"JBRJ","RB","RB00492940","Paepalanthus_obtusifolius",NA,"M. L. O. Trovó",-10.383333,-41.233333,152
7802,"JBRJ","RB","RB00492983","Paepalanthus_flaccidus",NA,"M. L. O. Trovó",-15.923611,-47.877778,541
7813,"JBRJ","RB","RB00490507","Paepalanthus_scleranthus",NA,"F. N. Costa",-18.927778,-43.692222,748
7814,"JBRJ","RB","RB00490528","Paepalanthus_erectifolius",NA,"M. L. O. Trovó",-18.536389,-43.896944,708
7815,"JBRJ","RB","RB00490508","Paepalanthus_microphyllus",NA,"F. N. Costa",-18.927778,-43.692222,748
7832,"JBRJ","RB","RB00433852","Paepalanthus_spathulatus",NA,"A. M. Giulietti",-11.583333,-41.2,232
7842,"JBRJ","RB","RB00283280","Paepalanthus_anamariae",NA,"N. Hensold",-18.875,-43.752778,708
7847,"JBRJ","RB","RB00282569","Paepalanthus_revolutus",NA,"N. Hensold",-18.841667,-43.661111,708
7848,"JBRJ","RB","RB00282566","Paepalanthus_macrocaulon","kingii","H. N. Moldenke",-13.55,-41.95,391
7849,"JBRJ","RB","RB00282567","Paepalanthus_mollis_var._itambeensis","itambeensis","N. Hensold",-18.394444,-43.347222,709
