"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
8463,"Universidade Estadual Paulista","HRCB","64657","Paepalanthus elongatulus",NA,"A. L. Silva",-14.18302262,-47.53516279
8464,"Universidade Estadual Paulista","HRCB","64658","Paepalanthus koernickei",NA,"A. L. Silva",-14.18302262,-47.53516279
8466,"Cenargen","CEN","91988","Paepalanthus luetzelburgii",NA,"A. M. Giulietti",-13.05221426,-41.48395519
8471,"Cenargen","CEN","89294","Paepalanthus obtusifolius",NA,"M. L. O. Trovó",-11.47369278,-41.15124931
8496,"Cenargen","CEN","39786","Paepalanthus flaccidus",NA,"A. M. Giulietti",-17.99283125,-43.61023331
8497,"Cenargen","CEN","39816","Paepalanthus chrysolepis",NA,"A. M. Giulietti",-17.99283125,-43.61023331
8498,"Cenargen","CEN","36976","Paepalanthus planifolius",NA,"A. M. Giulietti",-17.99283125,-43.61023331
8499,"Cenargen","CEN","36975","Paepalanthus albidus",NA,"A. M. Giulietti",-17.99283125,-43.61023331
8502,"Cenargen","CEN","34159","Paepalanthus pulchellus",NA,"A. M. Giulietti",-13.64398123,-41.14493997
8507,"Cenargen","CEN","31557","Paepalanthus elongatulus",NA,"C. O. Andrino",-15.65540513,-48.6029498
8511,"Cenargen","CEN","19559","Paepalanthus elongatulus",NA,"P. T. Sano",-14.18302262,-47.53516279
8520,"UFSJ","HUFSJ","8205","Paepalanthus aequalis",NA,"B. Mourão",-21.49685517,-44.6127065
8645,"MO","MO","3050012","Paepalanthus tortilis",NA,"M. M. Unwin",-17.99283125,-43.61023331
9022,"MO","MO","100750472","Paepalanthus albidus",NA,"A. M. Giulietti",-17.99283125,-43.61023331
9023,"MO","MO","100750467","Paepalanthus scirpeus",NA,"F. N. Costa",-19.18924536,-43.64555156
9031,"MO","MO","100283926","Paepalanthus harleyi",NA,"M. L. O. Trovó",-13.58892581,-41.74060371
9032,"MO","MO","100283942","Paepalanthus stannardii",NA,"N. Hensold",-13.58892581,-41.74060371
9033,"MO","MO","100283503","Paepalanthus spathulatus",NA,"N. Hensold",-12.42069727,-41.33504042
9034,"MO","MO","100283452","Paepalanthus pulvinatus",NA,"N. Hensold",-12.42069727,-41.33504042
9196,"Universidade Tecnológica Federal do Paraná","HCF","18439","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-15.28340065,-47.75182663
9453,"UnB","UB","194831","Paepalanthus lanatus",NA,"M. L. O. Trovó",-16.38989469,-41.08268276
9469,"UnB","UB","190176","Paepalanthus trichophyllus",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
9472,"UnB","UB","190177","Paepalanthus elongatulus",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
9484,"UnB","UB","186215","Paepalanthus conjunctus",NA,"M. L. O. Trovó",-15.78111952,-47.79722597
9499,"UnB","UB","179555","Paepalanthus subtilis",NA,"M. L. O. Trovó",-14.49860503,-48.40170407
9501,"UnB","UB","177863","Paepalanthus scandens",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
9503,"UnB","UB","175348","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-15.78111952,-47.79722597
9505,"UnB","UB","174390","Paepalanthus trichophyllus",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
9521,"UnB","UB","164057","Paepalanthus acanthophyllus",NA,"M. L. O. Trovó",-16.69868926,-47.51801158
9536,"UnB","UB","120344","Paepalanthus scholiophyllus",NA,"M. L. O. Trovó",-16.69868926,-47.51801158
9538,"UnB","UB","114484","Paepalanthus albidus",NA,"M. L. O. Trovó",-17.99283125,-43.61023331
9817,"USP","SPF","147227","Paepalanthus desperado",NA,"H. N. Moldenke",-21.73927421,-44.27053373
9831,"USP","SPF","66666","Paepalanthus aequalis",NA,"A. M. Giulietti",-21.49685517,-44.6127065
9924,"UFU","HUFU","70236","Paepalanthus polycladus",NA,"M. L. O. Trovó",-20.18751146,-46.51358296
9928,"UFU","HUFU","70149","Paepalanthus comans",NA,"L. Echternacht",-18.53661021,-43.40246164
10002,"MBML","MBML-HERBARIO","7096","Paepalanthus senaeanus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
10006,"MBML","MBML-HERBARIO","7011","Paepalanthus manicatus",NA,"A. M. Giulietti",-19.86821438,-43.6376582
10007,"MBML","MBML-HERBARIO","7010","Paepalanthus bongardii",NA,"A. M. Giulietti",-19.86821438,-43.6376582
10011,"MBML","MBML-HERBARIO","7008","Paepalanthus regalis",NA,"A. M. Giulietti",-19.86821438,-43.6376582
10014,"MBML","MBML-HERBARIO","7009","Paepalanthus spixianus",NA,"R. Ramos",-19.86821438,-43.6376582
10037,"Jardim Botânico Plantarum","HPL","9667","Paepalanthus pulchellus",NA,"L. Echternacht",-12.54557151,-41.5601595
10040,"Jardim Botânico Plantarum","HPL","8272","Paepalanthus urbanianus",NA,"L. Echternacht",-14.18302262,-47.53516279
10068,"Jardim Botânico de Brasília","HEPH","8083","Paepalanthus elongatulus",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
10088,"UFMT","UFMT","430","Paepalanthus acanthophyllus",NA,"S. Splett",-14.18302262,-47.53516279
10091,"UFMT","UFMT","428","Paepalanthus elongatulus","angustifolia","A. M. Giulietti",-16.69868926,-47.51801158
10194,"MBM","MBM","346789","Paepalanthus elongatulus",NA,"M. L. O. Trovó",-21.73399716,-44.96445247
10198,"MBM","MBM","341684","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-15.28340065,-47.75182663
10200,"MBM","MBM","341221","Paepalanthus acanthophyllus",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
10207,"MBM","MBM","336215","Paepalanthus flaccidus",NA,"M. L. O. Trovó",-17.67646642,-44.11153188
10208,"MBM","MBM","334646","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-17.8825429,-44.04091369
10209,"MBM","MBM","330456","Paepalanthus bifidus",NA,"M. L. O. Trovó",-21.55478676,-46.0931497
10210,"MBM","MBM","330459","Paepalanthus subtilis",NA,"M. L. O. Trovó",-15.70832146,-43.08206103
10211,"MBM","MBM","330067","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-17.8825429,-44.04091369
10212,"MBM","MBM","330063","Paepalanthus pedunculatus",NA,"M. L. O. Trovó",-17.8825429,-44.04091369
10216,"MBM","MBM","316603","Paepalanthus pedunculatus",NA,"M. L. O. Trovó",-19.18924536,-43.64555156
