"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
2731,"UNICAMP","UEC","134313","Marcetia formosa",NA,"AKA Santos",-13.519167,-41.939722
2733,"UNICAMP","UEC","134303","Marcetia nummularia",NA,"AKA Santos",-13.526389,-41.966667
2734,"UNICAMP","UEC","134310","Marcetia viscida",NA,"AKA Santos",-13.396389,-41.8625
2737,"UNICAMP","UEC","131151","Marcetia taxifolia",NA,"AB Martins",-20.931694,-46.939472
2739,"UNICAMP","UEC","129620","Marcetia taxifolia",NA,"AKA Santos",-19.343056,-43.5875
2741,"UNICAMP","UEC","122853","Marcetia taxifolia",NA,"AKA Santos",-17.000444,-43.345
2745,"UNICAMP","UEC","122184","Marcetia nummularia",NA,"AKA Santos",-13.515389,-41.947694
2748,"UNICAMP","UEC","122342","Marcetia velutina",NA,"AKA Santos",-12.991472,-41.355917
2771,"UNICAMP","UEC","118749","Marcetia canescens",NA,"AKA Santos",-11.061944,-40.660556
2775,"UNICAMP","UEC","109486","Marcetia canescens",NA,"AKA Santos",-11.061944,-40.660556
2779,"UNICAMP","UEC","109488","Marcetia canescens",NA,"RC Seco",-11.153056,-40.5075
2782,"UNICAMP","UEC","109494","Marcetia canescens",NA,"AB Martins",-11.383333,-40.75
2786,"UNICAMP","UEC","105128","Marcetia latifolia",NA,"AB Martins",-11.633333,-41.033333
2788,"UNICAMP","UEC","105368","Marcetia lychnophoroides",NA,"AB Martins",-13.7,-41.3
2791,"UNICAMP","UEC","105330","Marcetia harleyi",NA,"AB Martins",-13.5,-41.983333
2795,"UNICAMP","UEC","104335","Marcetia taxifolia",NA,"RC Seco",-13.55,-41.95
2801,"UNICAMP","UEC","105391","Marcetia formosa",NA,"AB Martins",-13.466667,-41.833333
2802,"UNICAMP","UEC","105338","Marcetia taxifolia",NA,"AB Martins",-13.283333,-41.866667
2814,"UNICAMP","UEC","105360","Marcetia harleyi",NA,"AB Martins",-13.3,-41.883333
2816,"UNICAMP","UEC","105361","Marcetia viscida",NA,"AB Martins",-13.616667,-41.766667
2823,"UNICAMP","UEC","105333","Marcetia formosa",NA,"AB Martins",-13.533333,-41.933333
2824,"UNICAMP","UEC","104239","Marcetia acerosa",NA,"JJ Wurdack",-18.183333,-43.616667
