"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
3833,"UFU","HUFU","72508","Siphanthera_foliosa",NA,"AFA Versiane",-17.699722,-44.272778,667
3835,"UFU","HUFU","72389","Marcetia_taxifolia",NA,"JFA Baumgratz",-16.722222,-42.9225,589
3838,"UFU","HUFU","72094","Fritzschia_sertularia",NA,"R Romero",-18.191944,-43.628056,668
3840,"UFU","HUFU","70483","Macairea_radula",NA,"AFA Versiane",-17.889722,-43.806667,668
3844,"UFU","HUFU","68957","Marcetia_acerosa",NA,"AFA Versiane",-17.634444,-43.754722,628
3853,"UFU","HUFU","62258","Fritzschia_stenodon",NA,"IM Araújo",-18.142222,-43.608889,668
3854,"UFU","HUFU","62271","Fritzschia_stenodon",NA,"IM Araújo",-18.181667,-43.621111,668
3862,"UFU","HUFU","62046","Fritzschia_stenodon",NA,"IM Araújo",-18.211111,-43.603056,668
3863,"UFU","HUFU","62277","Siphanthera_arenaria",NA,"IM Araújo",-18.181667,-43.621111,668
3864,"UFU","HUFU","62294","Fritzschia_stenodon",NA,"IM Araújo",-18.145,-43.615,668
3874,"UFU","HUFU","23560","Fritzschia_sertularia",NA,"R Romero",-13.475,-41.852778,351
3881,"NY","NY","02499448","Marcetia_candolleana",NA,"FA Michelangeli",-13.0825,-41.3761,352
3893,"NY","NY","521015","Marcetia_taxifolia",NA,"AB Martins",-13.55,-41.95,391
3904,"NY","NY","00909209","Marcetia_taxifolia",NA,"AB Martins",-18.0062,-43.7296,668
3915,"NY","NY","01131789","Fritzschia_lanceiflora",NA,"JJ Wurdack",-15.7834208090807,-47.9298726661488,501
3916,"NY","NY","521014","Marcetia_taxifolia",NA,"AB Martins",-13.48,-41.82,351
3921,"NY","NY","1580651","Siphanthera_paludosa",NA,"F Almeda",-18.57,-43.68,708
3924,"NY","NY","778104","Marcetia_velutina",NA,"EM Woodgyer",-13.28,-41.87,351
3926,"NY","NY","778096","Marcetia_grandiflora",NA,"EM Woodgyer",-13.25,-41.9,351
3958,"NY","NY","629559","Marcetia_harleyi",NA,"EM Woodgyer",-13.27,-41.78,351
3962,"NY","NY","02137350","Fritzschia_stenodon",NA,"MJR Rocha",-15.6158,-42.7367,510
3964,"NY","NY","643949","Marcetia_taxifolia",NA,"EM Woodgyer",-13.28,-41.87,351
3975,"NY","NY","02499447","Marcetia_taxifolia",NA,"FA Michelangeli",-10.4,-41.32,152
3978,"NY","NY","629553","Macairea_radula",NA,"EM Woodgyer",-13.3,-41.87,351
3987,"NY","NY","00909177","Marcetia_acerosa",NA,"AB Martins",-18.2531772779915,-43.6004898201051,668
3993,"NY","NY","823371","Fritzschia_sertularia",NA,"AB Martins",-18.22,-43.68,668
3995,"NY","NY","00748944","Siphanthera_cordata",NA,"JJ Wurdack",-15.62,-48.07,501
3997,"NY","NY","01096565","Marcetia_harleyi",NA,"AKA Santos",-13.065,-41.4881,352
3998,"NY","NY","01131716","Fritzschia_sessilis","microcarpa","JJ Wurdack",-16.5631441886376,-42.889540899897,589
4020,"NY","NY","778098","Marcetia_nummularia",NA,"EM Woodgyer",-13.3,-41.9,351
4026,"NY","NY","778100","Marcetia_velutina",NA,"EM Woodgyer",-13.28,-41.8,351
4034,"NY","NY","477607","Acisanthera_uniflora","gardneri","JJ Wurdack",-14.12,-42.5,430
4042,"NY","NY","02104203","Marcetia_taxifolia",NA,"R Goldenberg",-13.69864,-41.30042,392
4056,"NY","NY","00909244","Marcetia_taxifolia",NA,"AB Martins",-18.3897,-43.6788,708
4059,"NY","NY","01093080","Marcetia_eimeariana",NA,"AKA Santos",-13.3708,-41.8847,351
4064,"NY","NY","00909187","Marcetia_taxifolia",NA,"JJ Wurdack",-16.5648,-42.8943,589
4087,"NY","NY","520973","Marcetia_sincorensis",NA,"AB Martins",-12.95,-41.33,352
4098,"NY","NY","643945","Marcetia_taxifolia",NA,"EM Woodgyer",-13.33,-41.88,351
4100,"NY","NY","00909248","Marcetia_taxifolia",NA,"AB Martins",-18.2531772779915,-43.6004898201051,668
4104,"NY","NY","1738635","Siphanthera_gracillima",NA,"R Romero",-18.72292,-46.87008,703
4105,"NY","NY","643955","Marcetia_taxifolia",NA,"EM Woodgyer",-13.28,-41.88,351
4114,"NY","NY","02137388","Macairea_radula",NA,"MJR Rocha",-16.5511,-42.8931,589
4124,"NY","NY","00909164","Macairea_radula",NA,"R Romero",-20.169939,-46.559668,823
4148,"NY","NY","520972","Marcetia_sincorensis",NA,"AB Martins",-12.95,-41.33,352
4158,"NY","NY","00748920","Siphanthera_cordata",NA,"JJ Wurdack",-18.4495809958804,-43.6557937420119,708
4161,"NY","NY","778821","Marcetia_ericoides",NA,"EM Woodgyer",-13.33,-41.87,351
4162,"NY","NY","00909243","Marcetia_taxifolia",NA,"JJ Wurdack",-18.4,-43.7117,708
4171,"NY","NY","1580653","Siphanthera_paludosa",NA,"F Almeda",-18.55,-43.55,708
4179,"NY","NY","778095","Marcetia_grandiflora",NA,"EM Woodgyer",-13.3,-41.85,351
4188,"NY","NY","778826","Marcetia_velutina",NA,"EM Woodgyer",-13.23,-41.9,351
4195,"NY","NY","01131669","Fritzschia_stenodon",NA,"JJ Wurdack",-18.24,-43.601111,668
4197,"NY","NY","00909229","Marcetia_taxifolia",NA,"JJ Wurdack",-19.391589,-43.567497,748
4210,"NY","NY","521022","Marcetia_taxifolia",NA,"AB Martins",-13.47,-41.83,351
4212,"NY","NY","01131772","Fritzschia_sertularia",NA,"JJ Wurdack",-19.82237,-43.67613,788
4214,"NY","NY","00909230","Marcetia_taxifolia",NA,"JJ Wurdack",-19.391522,-43.566908,748
4216,"NY","NY","643946","Marcetia_taxifolia",NA,"EM Woodgyer",-13.3,-41.85,351
