"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
1834,"UEFS","HUEFS","191969","Minaria acerosa",NA,"A Rapini",-17.533333,-43.649444
1843,"UEFS","HUEFS","185592","Minaria acerosa",NA,"A Rapini",-15.446111,-55.865
1849,"UEFS","HUEFS","175688","Minaria cordata",NA,"A Rapini",-13.283611,-41.803333
1850,"UEFS","HUEFS","175682","Minaria acerosa",NA,"A Rapini",-15.478333,-55.686667
1851,"UEFS","HUEFS","175673","Minaria ditassoides",NA,"A Rapini",-19.266667,-43.533333
1852,"UEFS","HUEFS","175675","Minaria grazielae",NA,"A Rapini",-18.166667,-43.616667
1855,"UEFS","HUEFS","166241","Minaria cordata",NA,"A Rapini",-13.797778,-42.658611
1856,"UEFS","HUEFS","165341","Minaria decussata",NA,"A Rapini",-15.223889,-42.811944
1857,"UEFS","HUEFS","164934","Minaria acerosa",NA,"A Rapini",-12.222778,-41.785833
1861,"UEFS","HUEFS","162871","Minaria grazielae",NA,"A Rapini",-18.261944,-43.501389
1862,"UEFS","HUEFS","162861","Minaria micromeria",NA,"A Rapini",-19.296111,-43.599167
1863,"UEFS","HUEFS","162852","Minaria acerosa",NA,"A Rapini",-20.261389,-46.410833
1864,"UEFS","HUEFS","162860","Minaria decussata",NA,"A Rapini",-19.296111,-43.599167
1866,"UEFS","HUEFS","162857","Minaria decussata",NA,"A Rapini",-20.24,-43.855
1868,"UEFS","HUEFS","162833","Minaria cordata",NA,"A Rapini",-13.533611,-41.878056
1870,"UEFS","HUEFS","162859","Minaria acerosa",NA,"A Rapini",-19.296111,-43.599167
1871,"UEFS","HUEFS","162828","Minaria diamantinensis",NA,"A Rapini",-18.309167,-43.853611
1872,"UEFS","HUEFS","162837","Minaria acerosa",NA,"A Rapini",-13.448056,-41.505556
1873,"UEFS","HUEFS","162855","Minaria cordata",NA,"A Rapini",-20.211389,-46.475
1874,"UEFS","HUEFS","162858","Minaria semirii",NA,"A Rapini",-19.298611,-43.588889
1875,"UEFS","HUEFS","162854","Minaria acerosa",NA,"A Rapini",-20.211389,-46.475
1876,"UEFS","HUEFS","162844","Minaria acerosa",NA,"A Rapini",-13.680833,-41.311944
1877,"UEFS","HUEFS","162811","Minaria refractifolia",NA,"A Rapini",-18.446944,-43.485833
1878,"UEFS","HUEFS","162827","Minaria decussata",NA,"A Rapini",-18.309167,-43.853611
1879,"UEFS","HUEFS","162816","Minaria ditassoides",NA,"A Rapini",-18.283333,-43.723889
1880,"UEFS","HUEFS","162829","Minaria acerosa",NA,"A Rapini",-13.62,-41.780278
1881,"UEFS","HUEFS","162821","Minaria grazielae",NA,"A Rapini",-18.310278,-43.853056
1882,"UEFS","HUEFS","162800","Minaria refractifolia",NA,"A Rapini",-18.573333,-43.593333
1883,"UEFS","HUEFS","162818","Minaria decussata",NA,"A Rapini",-18.4125,-43.689444
1884,"UEFS","HUEFS","162810","Minaria decussata",NA,"A Rapini",-18.447778,-43.485556
1885,"UEFS","HUEFS","162813","Minaria ditassoides",NA,"A Rapini",-18.351389,-43.553333
1886,"UEFS","HUEFS","162814","Minaria grazielae",NA,"A Rapini",-18.158611,-43.601111
1887,"UEFS","HUEFS","162849","Minaria cordata",NA,"A Rapini",-20.255833,-46.426667
1888,"UEFS","HUEFS","162806","Minaria refractifolia",NA,"A Rapini",-18.531389,-43.435833
1889,"UEFS","HUEFS","162807","Minaria ditassoides",NA,"A Rapini",-18.533333,-43.436389
1890,"UEFS","HUEFS","162812","Minaria refractifolia",NA,"A Rapini",-18.351389,-43.553333
1891,"UEFS","HUEFS","162775","Minaria magisteriana",NA,"A Rapini",-19.066667,-43.706944
1892,"UEFS","HUEFS","162815","Minaria refractifolia",NA,"A Rapini",-18.283333,-43.723889
1893,"UEFS","HUEFS","162822","Minaria parva",NA,"A Rapini",-18.310278,-43.853056
1894,"UEFS","HUEFS","162826","Minaria refractifolia",NA,"A Rapini",-18.351389,-43.553333
1896,"UEFS","HUEFS","162756","Minaria polygaloides",NA,"A Rapini",-19.236111,-43.506111
1898,"UEFS","HUEFS","162755","Minaria magisteriana",NA,"A Rapini",-19.066667,-43.706944
1899,"UEFS","HUEFS","162768","Minaria decussata",NA,"A Rapini",-19.300833,-43.559444
1900,"UEFS","HUEFS","162787","Minaria acerosa",NA,"A Rapini",-21.096111,-44.1825
1901,"UEFS","HUEFS","162767","Minaria ditassoides",NA,"A Rapini",-19.298611,-43.560556
1902,"UEFS","HUEFS","162757","Minaria ditassoides",NA,"A Rapini",-19.236111,-43.506111
1903,"UEFS","HUEFS","162766","Minaria micromeria",NA,"A Rapini",-19.298611,-43.560556
1904,"UEFS","HUEFS","156822","Minaria ditassoides",NA,"A Rapini",-18.113611,-43.056389
