datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	46924	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					27269		"R. M. Harley"	1999	05	20				Brasil	Bahia	"ÁGUA QUENTE"	"Pico das Almas. Vertente Norte. Vale ao W da Serra do Pau Queimado."	-41.983333	-13.5														30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	49589	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					15107		"R. M. Harley"	1977	03	19				Brasil	Bahia	"RIO DE CONTAS"	"Ca. 6Km ao N da cidade, Rod. p/ Abaira."	-41.783333	-13.55														30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	69754	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					27233		"R. M. Harley"	1992	05	15				Brasil	Bahia	"ÁGUA QUENTE"	"Vale ao NW do Pico das Almas."	-41.983333	-13.5														30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	69759	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					27269		"R. M. Harley"	1979	07	20				Brasil	Bahia	"ÁGUA QUENTE"	"Pico das Almas. Vertente norte. Vale ao W da Serra do Pau Queirmado."	-41.983333	-13.5														30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	75023	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					4863		"M. L. Guedes"	1997	01	01				Brasil	Bahia	"RIO DE CONTAS"	"Serra do Marcelinho."	-41.834722	-13.595278														30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	83180	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					12621		"R. C. Forzza"	1995	08	19				Brasil	Bahia	"oliveira dos brejinhos"	"Serra da Água Quente."	0	0	-42.8960990905762	-12.3169002532959	62270											30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	88183	"Minaria cordata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata			"A. Rapini"					67892		"G. Hatschbach"	1998	03	18				Brasil	Bahia	"RIO DE CONTAS"	"Estrada para o Pico das Almas, próximo da Faz. Brumadinho."	0	0	-41.8114013671875	-13.5789003372192	49773											30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	12502	"Minaria cordata virgata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	cordata	virgata		"A. Rapini"					15719		"R. M. Harley"	1974	01	30				Brasil	Bahia	"BARRA DA ESTIVA"	"7Km ao S da cidade, ao N da Serra de Ouro, Rod. p/ Ituacu."	-41.333333	-13.666667														30/12/2006		
"2020-07-23 11:58:26-03"	CEPLAC	CEPEC	84108	"Minaria decussata"	PreservedSpecimen	Plantae				Asclepiadaceae	Minaria	decussata			"A. Rapini"					0		"N. L. Menezes"	1974	12	13				Brasil	"Minas Gerais"	curvelo	"Km 118-119 da estrada Curvelo/Diamantina."	0	0	-44.4308013916016	-18.7563991546631	57661											30/12/2006		
"2020-09-02 16:20:06-03"	Cenargen	CEN	108419	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"R. Morokawa"	2008	04			198		"R. Morokawa"	2008	03	21				Brasil	GO	"CALDAS NOVAS"	PESCAN	-48.742777	-17.781666										Exsicatas	1				"Flores amarelas e perfumadas. latex branco, Doação Plantas do Brasil Herbário UEC"	CEN00108419
"2020-09-02 16:20:06-03"	Cenargen	CEN	108420	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"R. Morokawa"	2008	04			199		"R. Morokawa"	2008	03	22				Brasil	GO	"CALDAS NOVAS"		-48.664444	-17.7875					971	971				Exsicatas	1				"Flores amarelas e perfumadas. latex branco, Doação Plantas do Brasil Herbário UEC"	CEN00108420
"2020-09-02 16:20:06-03"	Cenargen	CEN	103289	Minaria	PreservedSpecimen	Plantae				Apocynaceae	Minaria									6396		"Anderson Cássio Sevilha"	2017	03	15				Brasil	MG	"SANTO ANTÔNIO DO RETIRO"	Sucuriu.	-42.7525	-15.338333					986	986				Exsicatas	4				"Projeto Bem Diverso."	CEN00103289
"2020-09-02 16:20:06-03"	Cenargen	CEN	100029	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2017	09			14964		"Glocimar Pereira-Silva"	2010	01	19				Brasil	MA	CAROLINA	"Estrada BR - 010 - Balneário Encontro das Águas, km 01."	-47.462777	-7.3508333					200	200				Exsicatas	4				"Látex branco, pétalas creme, anteras cinza e cálice verde. Área de influência indireta."	CEN00100029
"2020-09-02 16:20:06-03"	Cenargen	CEN	103285	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"A. C. Servilha"	2019	02			6392		"Anderson Cássio Sevilha"	2017	03	15				Brasil	MG	"SANTO ANTÔNIO DO RETIRO"	Sucuriu.	-42.7525	-15.338333					986	986				Exsicatas	4				"Projeto Bem Diverso."	CEN00103285
"2020-09-02 16:20:06-03"	Cenargen	CEN	108043	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"A. Rapini"	2008				3246		"Vinícius Castro Souza"	1993	04	24				Brasil	SP	ITARARE	"Horto do Instituto Florestal (Ventania). Bacia do Rio Verde."	-49.186666	-24.275										Exsicatas	1				"Erva latescente em touceiras, ca. 20-30cm alt. Doação Universidade de São Paulo - Escola Superior de Agricultura \"Luiz de Queiroz\" - Herbário ESA nº 11640."	CEN00108043
"2020-09-02 16:20:06-03"	Cenargen	CEN	108411	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"A. Rapini"	2008				3279		"K. D. Barreto"	1994	11	24				Brasil	SP	ITARARE	"Pedreira Cobastalco"	-49.213055	-24.300833										Exsicatas	1				"Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz. ESALQ - Departamento de Botânica - Herbário ESA."	CEN00108411
"2020-09-02 16:20:06-03"	Cenargen	CEN	108450	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"A. Rapini"	2008				3937		"Vinícius Castro Souza"	1993	05	22				Brasil	SP	ITARARE	"Fazenda São Nicolau."	-49.144166	-24.272222										Exsicatas	1				"Erva latescente, 15-20 cm alt.; Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (16527). Piracicaba."	CEN00108450
"2020-09-02 16:20:06-03"	Cenargen	CEN	40708	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			412		"Marcelo Fragomeni Simon"	2001	05	10				Brasil	TO	MATEIROS	"Estrada de Mateiros em direção a Ponte Alta. Norte."	0	0	-46.4211006164551	-10.5474996566772	87923		530	530				Exsicatas	1				"Flor creme, cálice verde, pétalas creme. Fruto imaturo verde. Apresenta látex branco. Doação do Sistema Herbário UB (9177-4). Brasil - Tocantins."	CEN00040708
"2020-09-02 16:20:06-03"	Cenargen	CEN	61630	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			4448		"Anderson Cássio Sevilha"	2005	05	26				Brasil	MG	"GRAO MOGOL"	"Assentamento Americana, cerrado do Rufão, ponto 1."	-43.025277	-16.341666					903	903				Exsicatas	3				"Possui látex."	CEN00061630
"2020-09-02 16:20:06-03"	Cenargen	CEN	100031	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. B. Pereira"	2014	03			14966		"Glocimar Pereira-Silva"	2010	01	19				Brasil	MA	CAROLINA	"Estrada BR - 010 - Balneário Encontro das Águas, km 01."	-47.462777	-7.3508333					200	200				Exsicatas	4				"Área de influência indireta."	CEN00100031
"2020-09-02 16:20:06-03"	Cenargen	CEN	104971	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"A. Rapini"	2018	02			2903		"Carlos Romero Martins"	2018	02	08				Brasil	DF	BRASILIA	"Parque Nacional de Brasília. Área em frente a Estrutural."	-47.975833	-15.778055										Exsicatas	1				"Possui látex. Campo queimado no final de agosto de 2017. Doação Flora do Brasil - Distrito Federal."	CEN00104971
"2020-09-02 16:20:06-03"	Cenargen	CEN	105400	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"G. M. Antar"	2017	07			1328		"Guilherme de M. Antar"	2017	02	27				Brasil	BA	"RIO DE CONTAS"	"Trilha para o Pico das Almas."	-41.938333	-13.533055					1512	1512				Exsicatas	1				"Folhas discolores com a face abaxial mais clara. Doação Universidade de São Paulo - Herbário SPF."	CEN00105400
"2020-09-02 16:20:06-03"	Cenargen	CEN	13538	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			1497		"Benedito Alísio da Silva Pereira"	1991	02	20				Brasil	GO	"ALTO PARAISO DE GOIAS"	"4, 5 km da estrada de Alto Paraíso/Colinas do Sul. Campo úmido em encosta suave, próximo a mata ciliar, úmida."	0	0	-47.5099983215332	-14.1324996948242	44724							Exsicatas	1				"Flores amarela-claras. Doação do IBGE - Herbário da Reserva Ecológica do IBGE."	CEN00013538
"2020-09-02 16:20:06-03"	Cenargen	CEN	27275	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2009	03			1373		"Taciana Barbosa Cavalcanti"	1995	03	15				Brasil	GO	"ALTO PARAISO DE GOIAS"	"Estrada vicinal à esquerda, a 5 km S de Alto Paraíso de Goiás sentido Brasília, GO-118. Serra da Baliza. Topo do morro."	47.75	-14.183333					1500	1500				Exsicatas	3				"Cálice verde."	CEN00027275
"2020-09-02 16:20:06-03"	Cenargen	CEN	29681	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			260		"José Carlos de Souza Silva"	1979	08	16				Brasil	DF	BRASILIA	"Planaltina - CPAC, bloco \"E\" do Exp. 112."	0	-15.591666					1100	1100				Exsicatas	1				"Nº amostras: 2. Flores. Doação da EMBRAPA/CPAC."	CEN00029681
"2020-09-02 16:20:06-03"	Cenargen	CEN	30945	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			39		"João Marcelo de Rezende"	1995	08	07				Brasil	DF	BRASILIA	"Samambaia. Parque Boca da Mata, nos campos de murundus."	0	0	-47.9296989440918	-15.7797002792358	70570		1150	1150				Exsicatas	4				"Planta totalmente pilosa, com xilopódio."	CEN00030945
"2020-09-02 16:20:06-03"	Cenargen	CEN	38444	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			201		"Juliana Guimarães Faria"	1999	06	15				Brasil	DF	BRASILIA	"Fazenda Sucupira, lado direito da estrada principal da fazenda, beirando o córrego (perto das casas)."	0	0	-47.9296989440918	-15.7797002792358	70570		1070	1070				Exsicatas	3				"Pilosidade nos ramos e folhas."	CEN00038444
"2020-09-02 16:20:06-03"	Cenargen	CEN	39225	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			124		"Ernestino de S. Gomes Guarino"	2000	04	18				Brasil	DF	BRASILIA	"Fazenda Sucupira (FAZ)."	0	0	-47.9296989440918	-15.7797002792358	70570		1100	1100				Exsicatas	1					CEN00039225
"2020-09-02 16:20:06-03"	Cenargen	CEN	49553	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			287		"José Floriano Barêa Pastore"	2003	01	22				Brasil	DF	BRASILIA	"Poço Azul."	0	0	-47.9296989440918	-15.7797002792358	70570							Exsicatas	4					CEN00049553
"2020-09-02 16:20:06-03"	Cenargen	CEN	53495	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2009	03			543		"José Floriano Barêa Pastore"	2003	04	20				Brasil	GO	CAVALCANTE	"Ponte de Pedra."	0	0	-47.4583015441895	-13.7974996566772	92497							Unicata	1					CEN00053495
"2020-09-02 16:20:06-03"	Cenargen	CEN	62066	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2009	09			1244		"Aécio Amaral-Santos"	2002	05	17				Brasil	DF	BRASILIA	"Faz. Sucupira, área de experimentos do Serviço de Produção de Sementes Básicas da EMBRAPA."	0	0	-47.9296989440918	-15.7797002792358	70570							Exsicatas	2					CEN00062066
"2020-09-02 16:20:06-03"	Cenargen	CEN	64783	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2009	03			1441		"José Floriano Barêa Pastore"	2006	01	07				Brasil	GO	"ALTO PARAISO DE GOIAS"	"Estrada para o Hotel Fazenda Água Fria."	-47.505555	-14.070277										Exsicatas	2					CEN00064783
"2020-09-02 16:20:06-03"	Cenargen	CEN	66742	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2009	03			9611		"Glocimar Pereira-Silva"	2005	02	24				Brasil	MA	CAROLINA	"Cachoeira do Dodô, cerca de 2,8 km a oeste da BR."	-47.442222	-7.0977777					200	200				Exsicatas	3				"Área de influência indireta."	CEN00066742
"2020-09-02 16:20:06-03"	Cenargen	CEN	72443	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"A. Rapini"	2010				2991		"Aécio Amaral-Santos"	2008	05	13				Brasil	DF	BRASILIA	"PARNA Brasília, 100 m após a estação meteorológica, em direção ao despenhadeiro."	-47.9925	-15.637222					1212	1212				Exsicatas	3				"Cálice verde."	CEN00072443
"2020-09-02 16:20:06-03"	Cenargen	CEN	82834	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2013	04			3235		"José Floriano Barêa Pastore"	2011	05	21				Brasil	GO	CAVALCANTE	"Caminho para o Vão do Moleque, 2 parada a 13 KM da cidade."	0	0	-47.4583015441895	-13.7974996566772	92497							Exsicatas	1				"Erva ereta até 30 cm alt. partindo do xilopódio, DNA Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (184432). Feira de Santana - Bahia. ."	CEN00082834
"2020-09-02 16:20:06-03"	Cenargen	CEN	95354	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"M. Simon"					2749		"Marcelo Fragomeni Simon"	2016	04	07				Brasil	MA	CAROLINA	"P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20 km em estrada vicinal em direção à localidade Buenos Aires. Próximo ao rio Farinha."	-47.3825	-6.9322222					171	171				Exsicatas	5				"Subarbusto ereto, ramificado desde a base. Látex. Flores alvas, frutos imaturos."	CEN00095354
"2020-09-02 16:20:06-03"	Cenargen	CEN	95463	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2016	11			2859		"Marcelo Fragomeni Simon"	2016	04	10				Brasil	MA	CAROLINA	"Santuário Ecológico Pedra Caída. Topo do morro do teleférico. Trilha para a torre."	-47.442777	-7.0519444					381	381				Exsicatas	5				"Subarbusto ereto, 50 cm. Ramificado desde a base. Cálice verde. Corola creme. Cerrado."	CEN00095463
"2020-09-02 16:20:06-03"	Cenargen	CEN	97709	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2017	05			5541		"Anderson Cássio Sevilha"	2015	10	22				Brasil	MA	CAROLINA	"Parque Nacional Chapada das Mesas. Morro do Arcançu. Gleba II."	-46.878055	-7.3113888					353	353				Exsicatas	4					CEN00097709
"2020-09-02 16:20:06-03"	Cenargen	CEN	98471	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"B. M. T. Walter"	2017	06			2549		"José Floriano Barêa Pastore"	2008	03	07				Brasil	DF	BRASILIA	"Próximo a cerca do Parque Nacional, caminho para o Poço Azul."	-48.038333	-15.526666										Exsicatas	1				"Ocorre sobre e na base dos murunduns, plintossolo, úmido não encharcado. Ápice das pétalas vináceo."	CEN00098471
"2020-09-02 16:20:06-03"	Cenargen	CEN	108387	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"B. M. T. Walter & J. B. Pereira"	2019	02			300		"C. Delfini"	2012	05	09				Brasil	MG	"SANTANA DO RIACHO"	"Parque Nacional da Serra do Cipó,rodovia MG 10 , km 131 bifurcação para o Morro do Pilar, campo rupestre, com predomínio de gramíneas. 19,2236 S 43,49,934W"	0	0	-43.7144012451172	-19.1688995361328	26557		1337	1337				Exsicatas	1				"Doação Universidade de São Paulo - Escola Superior de Agricultura Luiz de Queiroz - Herbário ESA 120728"	CEN00108387
"2020-09-02 16:20:06-03"	Cenargen	CEN	29634	"Minaria micromeria"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			81		"José Antônio da Silva"	1980	04	07				Brasil	DF	BRASILIA	"CPAC - EMBRAPA BR-020 km 15. Brsília-Fortaleza. Planaltina."	0	0	-47.9296989440918	-15.7797002792358	70570							Exsicatas	1				"Em moita entre 40 a 50 cm de altura. Área de pastagem nativa. Moitas com 40 cm, frutos com espinhos. Altitude entre 1175 - 1200 m. Doação da Embrapa CPAC"	CEN00029634
"2020-09-02 16:20:06-03"	Cenargen	CEN	61495	"Minaria micromeria"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"J. Fontella"	2008	11			4308		"Anderson Cássio Sevilha"	2005	05	23				Brasil	MG	"RIO PARDO DE MINAS"	"Areião. Ponto 5."	-42.481111	-15.441944					902	902				Exsicatas	4					CEN00061495
"2016-09-15 10:17:26-03"	UNIOESTE	UNOP	4929	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Schinemann, D.A."	2016	06	27		1352		"Barbosa, E.; Costa, E. .F.; Costa, E. .F."	2006	05	05				Brasil	Paraná	"Piraí do Sul"	"Estada de ferro jaguariaiva pirai do sul mun jaguariaiva parana"	0	0	-49.948600769043	-24.5261001586914	37171												"Ascendente, flor creme-esverdeada. Afloramento de arenito."	
"2019-11-13 16:04:30-03"	UNISANTA	HUSC	3384	"Minaria alpestris"	PreservedSpecimen	Plantae	Magnoliophyta			Asteraceae	Minaria	alpestris		"(Gardner) H. Rob."	"Leville, B."	2011	01			235		"Sakuragui, C.M.; Souza, V.C."	1990	08	06				Brasil	"Minas Gerais"	Diamantina	"Estrada entre Diamantina e Conselheiro Mata"	0	0	-43.6002998352051	-18.2493991851807	101169												"Erva, folhas glaucas, capítulos lilazes.; Entre Rochas"	
"2020-09-04 16:38:11-03"	FVD	FVD	13	"Minaria campanuliflora"	MachineObservation	Plantae				Apocynaceae	Minaria	campanuliflora		Rapini	"V.A.O. Dittrich"	2013	02						2013	02	12				Brasil	"Minas Gerais"	"Felício dos Santos"	"Pico Dois Irmãos"	-43.310556	-18.213333					1650	1650									"Erva a aproximadamente 1650m de altitude; Domínio fitogeográfico: Cerrado; Vegetação: Campo rupestre"	FVD00013
"2020-10-14 13:45:11-03"	UNIVILLE	JOI	12279	"Minaria acerosa"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"J. Cordeiro"	2010	01	01		3672		"J. Cordeiro"	2009	11	24				Brasil	Paraná	"Ponta Grossa"	"Fendas de Itaiacoca."	0	0	-50.1618995666504	-25.0949993133545	46557												"; HABITAT: afloramento rochoso; HABITO: volúvel"	JOI012279
"2020-10-16 10:36:06-03"	UFG	HJ	6631	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"V.F. Paiva"					171		"Azevedo, I.N.C.; Oliveira, M.; Paiva, V.F.; Nunes, J."	2004	06	15				Brasil	"Distrito Federal"	Brasília	"Estação Ecológica Jardim Botânico de Brasília."	-47.893889	-15.92					1111	1111									"solo pedregoso"	HJ00006631
"2020-11-04 10:59:57-03"	ESALQ	ESA	11640	"Minaria acerosa"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A."					3246.0		"Souza, V.C. et al."	1993	04	21				Brasil	"São Paulo"	Itararé		0	0	-49.3400001525879	-24.1100006103516	27729													ESA011640
"2020-11-04 10:59:57-03"	ESALQ	ESA	97661	"Minaria decussata"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	decussata		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A."	2008				32559.0		"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E."	2007	02	17				Brasil	"Minas Gerais"	"Santana do Pirapama."	"Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Captação da Fazenda Toucan Cipó. Campo rupestre com afloramentos e árvores esparsas. 680 m.s.m."	0	0					680	680									"Subarbusto, ca. 30 cm alt.; flores creme. Látex alvo."	ESA097661
"2020-11-04 10:59:57-03"	ESALQ	ESA	106317	Minaria	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria									120.0		"Moresco, M.C."	2005	10	01				Brasil	"Mato Grosso"	"Novo Santo Antônio"		0	0																ESA106317
"2020-11-04 10:59:57-03"	ESALQ	ESA	20487	"Minaria ditassoides"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P. Konno & Rapini"	"Rapini, A."	2008				8320.0		"Souza, V.C. et al."	1995	03	11				Brasil	"Minas Gerais"	Serro		0	0	-43.3793983459473	-18.604700088501	37754													ESA020487
"2020-11-04 10:59:57-03"	ESALQ	ESA	97900	"Minaria decussata"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	decussata			"Rapini, A."	2008				32798.0		"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E."	2007	02	19				Brasil	"Minas Gerais"	"Santana do Pirapama."	"Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Senhorinha. Campo rupestre."	-437.498	-189.422					1300	1300									"Erva, ca. 30cm alt. Flores creme"	ESA097900
"2020-11-04 10:59:57-03"	ESALQ	ESA	97770	"Minaria decussata"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	decussata		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A."	2008				32668.0		"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E."	2007	02	18				Brasil	"Minas Gerais"	"Santana do Pirapama."	"Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha do João Carrinho (756-1080 m.s.m.). Campo rupestre."	-437.387	-19.048															"Erva, ca. 20 cm alt.; flores alvas."	ESA097770
"2020-11-04 10:59:57-03"	ESALQ	ESA	60161	"Minaria decussata"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	decussata		"(Mart.) T.U.P. Konno & Rapini"	"Rapini, A."	2008				22162.0		"Souza, V.C. ; Souza, J.P."	1999	03	14				Brasil	"Minas Gerais"	Diamantina	"Estrada Diamantina - Conselheiro Mata, 3 - 6 Km da estrada Diamantina - Gouveia. Campo rupestre."	0	0	-43.6002998352051	-18.2493991851807	101169												"Subarbusto; corola creme-amarelada."	ESA060161
"2020-11-04 10:59:57-03"	ESALQ	ESA	97677	"Minaria ditassoides"	PreservedSpecimen	Plantae	Magnoliophyta			Apocynaceae	Minaria	ditassoides			"Rapini, A."	2008				32575.0		"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E."	2007	02	17				Brasil	"Minas Gerais"	"Santana do Pirapama."	"Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Captação da Fazenda Toucan Cipó. Campo rupestre com afloramentos e árvores esparsas. 680 m.s.m."	0	0					680	680									"Subarbusto, ca. 50 cm alt.; flores creme."	ESA097677
