gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
1090780963																										BRA:UFU:HUFU:14482									pt	CC_BY_NC_4_0			2019-05-06T14:52:00Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14482	14482	3835	Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.									PRESENT							Subarbusto, ca. 0,8m. Corola amarelo-esverdeado. Corona e ginostégio esverdeados. Frutos fusiformes esverdeados.; Campo rupestre.												1997-02-19T00:00:00				1997	2	19																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.																																													Farinaccio, M.A.	2000-11-27T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.339Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:21:01.339Z	2021-01-08T12:20:22.561Z	false											
1090780956																										BRA:UFU:HUFU:14463									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14463	14463	4075	Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Herbácea, ca. 0,3m. Cálice verde. Corola creme. Ginostégio verde-claro..; Campo rupestre.												1997-04-16T00:00:00				1997	4	16																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Trilha do córrego da Fazenda.																																													Farinaccio, M.A.	2000-10-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.333Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:01.333Z	2021-01-08T12:20:22.561Z	false											
1090780955																										BRA:UFU:HUFU:14453									pt	CC_BY_NC_4_0			2019-05-06T14:52:00Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14453	14453	4064	Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Subarbusto, ca. 0,6m. Cálice verde-claro. Corola amarelo-esverdeada. Frutos maduros marrons.; Campo rupestre.												1997-04-16T00:00:00				1997	4	16																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.																																													Farinaccio, M.A.	2000-11-27T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.327Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:21:01.327Z	2021-01-08T12:20:22.561Z	false											
1090780946																										BRA:UFU:HUFU:14486									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14486	14486	3851	Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.									PRESENT							Subarbusto, ca. 0,5m. Botões florais amarelo - esverdeados.; Campo rupestre.												1997-02-19T00:00:00				1997	2	19																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Morro próximo á sede administrativa.																																													Farinaccio, M.A.	2000-11-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.341Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:01.341Z	2021-01-08T12:20:22.561Z	false											
1090780900																										BRA:UFU:HUFU:14416									pt	CC_BY_NC_4_0			2019-05-06T14:52:00Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14416	14416	2407	Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Herbácea ca. 0,7m. Frequente no local. Cálice esverdeado. Corola creme. Ginostégio esverdeado. Frutos imaturos com nervura vinho.; Campo rupestre.												1997-04-20T00:00:00				1997	4	20																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca D'Anta.																																													Farinaccio, M.A.	2000-11-27T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.780Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:21:01.780Z	2021-01-08T12:20:22.561Z	false											
1090780868																										BRA:UFU:HUFU:14374									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14374	14374	2288	Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Herbácea ca. 0,3m. Planta latescente. Cálice esverdeado. Corola e corona amarelado - esverdeado. Apêndice estigmático amarelado - claro.; Campo rupestre.												1997-04-15T00:00:00				1997	4	15																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Guarita de Sacramento, cerca de 1km.																																													Farinaccio, M.A.	2000-12-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.830Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:01.830Z	2021-01-08T12:20:22.561Z	false											
1090780713																										BRA:UFU:HUFU:14192									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14192	14192	4123	Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Herbácea, ca. 0,2m. Cálice verde. Corola ecternamente castanha, internamente alva. Ginostégio esverdeado. Flores levemente perfumadas.; Campo rupestre.												1997-04-17T00:00:00				1997	4	17																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Trilha do Paredão da Serra da Canastra																																													Farinaccio, M.A.	2000-10-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.684Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:01.684Z	2021-01-08T12:20:22.561Z	false											
1090780621																										BRA:UFU:HUFU:14133									pt	CC_BY_NC_4_0			2019-05-06T14:52:00Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14133	14133	2320	Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Subarbusto ca. 0,6m. Frequente no local. Cálice esverdeado. Corola creme. Corona creme-esverdeada. Ginostégio esverdeado. Frutos maduros esverdeados. Flores perfumadas.; Campo rupestre.												1997-04-18T00:00:00				1997	4	18																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Chapadão do Diamante.																																													Farinaccio, M.A.	2000-11-27T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.698Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:21:01.698Z	2021-01-08T12:20:22.561Z	false											
1090780595																										BRA:UFU:HUFU:14096									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14096	14096	4180	Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Herbácea, ca. 0,2m. Cálice esverdeado. Corola creme. Corona esverdeada.; Campo limpo, solo pedregoso.												1997-04-19T00:00:00				1997	4	19																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Córrego dos Passageiros.																																													Farinaccio, M.A.	2000-10-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.624Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:01.624Z	2021-01-08T12:20:22.561Z	false											
1090780582																										BRA:UFU:HUFU:14079									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:14079	14079	4161	Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.									PRESENT							Herbácea, ca. 0,25m. Cálice esverdeado. Corola creme. Ginostégio esverdeado.; Campo rupestre em beira de trilha.												1997-04-19T00:00:00				1997	4	19																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Base do morro próximo a sede.																																													Farinaccio, M.A.	2000-10-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:01.621Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:01.621Z	2021-01-08T12:20:22.561Z	false											
1090779341																										BRA:UFU:HUFU:12807									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12807	12807	1825	Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.									PRESENT							Herbáceo, ca. 0,25m. Cálice esverdeado. Corola amarelada. Coluna esverdeada.; Campo limpo com afloramento rochosos.												1996-07-08T00:00:00				1996	7	8																BR	Minas Gerais		Sacramento	Guarita de Sacramento																																													Farinaccio, M.A.	2000-11-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.168Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:20:56.168Z	2021-01-08T12:20:22.561Z	false											
1090779283																										BRA:UFU:HUFU:12744									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12744	12744	1876	Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.									PRESENT							Herbáceo, ca. 0,2m. Cálice esverdeado. Corola creme. Coluna esverdeada.; Campo rupestre.												1996-07-09T00:00:00				1996	7	9																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Serra atrás da nascente do rio São Francisco.																																													Farinaccio, M.A.	2000-12-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.096Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:20:56.096Z	2021-01-08T12:20:22.561Z	false											
1090779237																										BRA:UFU:HUFU:12708									pt	CC_BY_NC_4_0			2019-05-06T14:51:59Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12708	12708	1895	Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.									PRESENT							Herbáceo, ca. 0,3m. Frutos esverdeados.; Campo rupestre.												1996-07-09T00:00:00				1996	7	9																BR	Minas Gerais		São Roque de Minas	Chapadão do Diamante, após a antena.																																													Farinaccio, M.A.	2000-11-27T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.087Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:20:56.087Z	2021-01-08T12:20:22.561Z	false											
1090779034																										BRA:UFU:HUFU:12479									pt	CC_BY_NC_4_0			2019-05-06T14:51:59Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12479	12479	3503	Romero, R.; Nakajima, J.N.									PRESENT							Herbáceo, ca. 0,5m. Cálice esverdeado. Corola e coluna creme.; Campo rupestre.												1996-05-25T00:00:00				1996	5	25																BR	Minas Gerais		São Roque de Minas	Estrada para o Sítio João Domingos																																													Farinaccio, M.A.	2000-11-27T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.424Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:20:56.424Z	2021-01-08T12:20:22.561Z	false											
1090779009																										BRA:UFU:HUFU:12478									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12478	12478	3502	Romero, R.; Nakajima, J.N.									PRESENT							Herbáceo, ca. 0,3m. Cálice esverdeado. Corola e coluna creme.; Campo rupestre.												1996-05-25T00:00:00				1996	5	25																BR	Minas Gerais		São Roque de Minas	Parque Nacional da Serra da Canastra, Estrada para o sítio João Domingos.																																													Farinaccio, M.A.	2000-11-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.423Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:20:56.423Z	2021-01-08T12:20:22.561Z	false											
1090778658																										BRA:UFU:HUFU:12090									pt	CC_BY_NC_4_0			2019-05-06T14:51:59Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12090	12090	427	Leenza, E.O.; Barbosa, A.A.A.									PRESENT							Erva com flores e botões florais creme.; Cerrado s.s.												1996-05-10T00:00:00				1996	5	10																BR	Minas Gerais		Uberlândia	Reserva do Clube Caça e Pesca Itororó																																													Vieira, A.B.	2004-11-04T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.690Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:20:56.690Z	2021-01-08T12:20:22.561Z	false											
1090778611																										BRA:UFU:HUFU:12056									pt	CC_BY_NC_4_0			2019-05-06T14:51:59Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:12056	12056	280	Leenza, E.O.; Barbosa, A.A.A.									PRESENT							Erva com latéx.; Cerrado s.s.												1996-01-16T00:00:00				1996	1	16																BR	Minas Gerais		Uberlândia	Reserva do Clube Caça e Pesca Itororó																																													Vieira, A.B.	2004-11-04T00:00:00												Ditassa acerosa Mart.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:20:56.729Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	3581432	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Ditassa	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Ditassa acerosa		DWC_ARCHIVE	2021-01-08T12:20:56.729Z	2021-01-08T12:20:22.561Z	false											
1090777289																										BRA:UFU:HUFU:10722									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:10722	10722	3254	Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.									PRESENT							Herbáceo, ca. 0,2m. Cálice esverdeado. Corola e coluna creme.; Campo rupestre.												1996-01-12T00:00:00				1996	1	12																BR	Minas Gerais		São Roque de Minas	Estrada São Roque de Minas - Sacramento, Morro após o vale do rio São Francisco.																																													Farinaccio, M.A.	2000-12-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:00.599Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:00.599Z	2021-01-08T12:20:22.561Z	false											
1090777283																										BRA:UFU:HUFU:10721									pt	CC_BY_NC_4_0			2019-05-06T14:52:03Z								HUFU - Herbarium Uberlandense							Collection					UFU	HUFU	HUFU - Herbarium Uberlandense	Universidade Federal de Uberlândia	PRESERVED_SPECIMEN				BRA:UFU:HUFU:10721	10721	3253	Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.									PRESENT							Herbáceo, ca. 0,3m. Cálice esverdeado. Corola creme. Coluna creme.; Campo rupestre.												1996-01-12T00:00:00				1996	1	12																BR	Minas Gerais		São Roque de Minas	Estrada São Roque de Minas - Sacramento, Morro após o vale do rio São Francisco.																																													Farinaccio, M.A.	2000-11-01T00:00:00												Ditassa cordata (Turcz.) Fontella								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				SYNONYM			09010edb-5e55-4dc0-8a97-a26a3bb89e85	BR	2021-01-08T12:21:00.602Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	8891672	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Ditassa	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Ditassa cordata		DWC_ARCHIVE	2021-01-08T12:21:00.602Z	2021-01-08T12:20:22.561Z	false											
