"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
864,"NY","NY","1015396","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.1555700155626,-41.7728657096051,351
865,"NY","NY","00923922","Diplusodon_oblongus",NA,"T. B. Cavalcanti",-14.05,-47.53,382
866,"NY","NY","00923904","Diplusodon_oblongus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
867,"NY","NY","445439","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.25,-41.88,351
877,"NY","NY","00923910","Diplusodon_oblongus",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488,501
880,"NY","NY","00923999","Diplusodon_sessiliflorus",NA,"A. Lourteig",-15.4,-47.43,502
894,"NY","NY","00923801","Diplusodon_hexander",NA,"A. Lourteig",-18.2531772779915,-43.6004898201051,668
909,"NY","NY","445438","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.27,-41.9,351
921,"NY","NY","00923931","Diplusodon_orbicularis",NA,"S. A. Graham",-19.391589,-43.567497,748
926,"NY","NY","00923932","Diplusodon_orbicularis",NA,"T. B. Cavalcanti",-19,-43.4,748
933,"NY","NY","00923966","Diplusodon_ramosissimus",NA,"A. Lourteig",-15.53,-47.55,502
940,"NY","NY","00923987","Diplusodon_rotundifolius",NA,"A. Lourteig",-18.0833,-43.7833,668
954,"NY","NY","00923907","Diplusodon_oblongus",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488,501
958,"NY","NY","00940299","Diplusodon_hexander",NA,"T. B. Cavalcanti",-18.16125,-43.59195,668
964,"NY","NY","00980554","Diplusodon_leucocalycinus",NA,"T. B. Cavalcanti",-13.92,-47.42,382
966,"NY","NY","00923814","Diplusodon_hirsutus",NA,"T. B. Cavalcanti",-19.3,-43.6119,748
968,"NY","NY","424594","Diplusodon_parvifolius",NA,"A. Lourteig",-13.1555700155626,-41.7728657096051,351
970,"NY","NY","00923820","Diplusodon_incanus",NA,"T. B. Cavalcanti",-13.97,-47.5,382
985,"NY","NY","00923979","Diplusodon_rosmarinifolius",NA,"A. Lourteig",-15.83,-48.05,501
991,"NY","NY","00924053","Diplusodon_virgatus",NA,"A. Lourteig",-16.03,-48.05,541
992,"NY","NY","00940288","Diplusodon_helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.1838,-43.536667,668
1003,"NY","NY","00924051","Diplusodon_villosus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1004,"NY","NY","00924046","Diplusodon_humilis",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488,501
1006,"NY","NY","00923983","Diplusodon_rosmarinifolius",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1007,"NY","NY","445440","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.22,-41.83,351
1015,"NY","NY","818307","Diplusodon_plumbeus",NA,"T. B. Cavalcanti",-16.7723416525899,-47.6137541731285,581
1019,"NY","NY","00940276","Diplusodon_glaucescens",NA,"T. B. Cavalcanti",-18.2531772779915,-43.6004898201051,668
1022,"NY","NY","01405317","Diplusodon_bradei",NA,"T. B. Cavalcanti",-18.64165,-43.93412,708
1023,"NY","NY","00923972","Diplusodon_ramosissimus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1024,"NY","NY","00923998","Diplusodon_sessiliflorus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1028,"NY","NY","01095575","Diplusodon_lanceolatus",NA,"T. B. Cavalcanti",-17.75,-44.2,667
1035,"NY","NY","00923868","Diplusodon_marginatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1044,"NY","NY","00940277","Diplusodon_glaucescens",NA,"S. A. Graham",-18.6181843075911,-43.5620876441377,708
1047,"NY","NY","00924084","Diplusodon_virgatus",NA,"S. A. Graham",-18.4495809958804,-43.6557937420119,708
1049,"NY","NY","00924056","Diplusodon_virgatus",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488,501
1052,"NY","NY","00924031","Diplusodon_uninervius",NA,"S. A. Graham",-18.2531772779915,-43.6004898201051,668
1059,"NY","NY","424588","Diplusodon_parvifolius",NA,"T. B. Cavalcanti",-13.55,-41.88,391
1064,"NY","NY","00923962","Diplusodon_quintuplinervius",NA,"A. Lourteig",-16.6349,-42.9786,589
1068,"NY","NY","00923969","Diplusodon_ramosissimus",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488,501
1074,"NY","NY","00924041","Diplusodon_villosus",NA,"A. Lourteig",-15.79234,-47.9167,501
1080,"NY","NY","00923875","Diplusodon_nitidus",NA,"T. B. Cavalcanti",-18.4581810723501,-43.7407994499746,708
