"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_2","id_grid"
7889,"UEFS","HUEFS","79824","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.461667,-41.859444,821,351
7890,"UEFS","HUEFS","79812","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.455278,-41.871111,822,351
7893,"UEFS","HUEFS","75087","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-16.718611,-42.9225,823,589
7895,"UEFS","HUEFS","74420","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.316667,-41.85,824,351
7896,"UEFS","HUEFS","71936","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.083333,-43.45,825,788
7899,"UEFS","HUEFS","70541","Diplusodon paraisoensis",NA,"T. B. Cavalcanti",-15.028611,-47.6,826,461
7900,"UEFS","HUEFS","70469","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.3075,-43.904167,827,708
7901,"UEFS","HUEFS","70336","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-16.800556,-43.418611,828,588
7904,"UEFS","HUEFS","69569","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.516667,-41.933333,829,391
7906,"UEFS","HUEFS","69031","Diplusodon bahiensis",NA,"T. B. Cavalcanti",-11.551944,-41.288056,830,232
7909,"UEFS","HUEFS","68158","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.933333,831,391
7911,"UEFS","HUEFS","68044","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.258056,-43.515833,832,668
7912,"UEFS","HUEFS","68036","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.220833,-43.589444,833,668
7913,"UEFS","HUEFS","68007","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.181667,-43.5625,834,668
7915,"UEFS","HUEFS","63415","Diplusodon bahiensis",NA,"T. B. Cavalcanti",-11.579167,-41.165556,835,232
7916,"UEFS","HUEFS","63370","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.595278,-41.834722,836,391
7917,"UEFS","HUEFS","60671","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.233333,-41.9,837,351
7924,"UEFS","HUEFS","58235","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.271111,-42.098333,838,351
7927,"UEFS","HUEFS","50082","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.518056,-41.906667,839,391
7930,"UEFS","HUEFS","45266","Diplusodon argyrophyllus",NA,"T. B. Cavalcanti",-13.286667,-41.792222,840,351
7935,"UEFS","HUEFS","41665","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.401389,-43.316944,841,709
7936,"UEFS","HUEFS","41674","Diplusodon bradei",NA,"T. B. Cavalcanti",-18.594167,-43.963889,842,707
7942,"UEFS","HUEFS","37503","Diplusodon bahiensis",NA,"T. B. Cavalcanti",-11.556944,-41.297222,843,232
7943,"UEFS","HUEFS","36766","Diplusodon bahiensis",NA,"T. B. Cavalcanti",-10.366667,-41.316667,844,152
7947,"UEFS","HUEFS","29199","Diplusodon ulei","ulei","T. B. Cavalcanti",-12.939722,-41.475278,845,352
7948,"UEFS","HUEFS","28627","Diplusodon bahiensis",NA,"T. B. Cavalcanti",-11.590556,-41.207222,846,232
7952,"UEFS","HUEFS","26119","Diplusodon ulei","ciliatus","T. B. Cavalcanti",-12.95,-41.4075,847,352
7963,"UEFS","HUEFS","20777","Diplusodon ulei","ciliatus","T. B. Cavalcanti",-12.45,-41.433333,848,312
7964,"UEFS","HUEFS","20093","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.033333,-41.833333,849,351
7982,"UEFS","HUEFS","18146","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.283333,-41.883333,850,351
7984,"UEFS","HUEFS","16203","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.316667,-41.85,851,351
7985,"UEFS","HUEFS","16037","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.3,-41.883333,852,351
7987,"UEFS","HUEFS","12218","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.316667,-41.85,853,351
8046,"UFU","HUFU","62790","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-13.455278,-41.8725,854,351
8048,"UFU","HUFU","60589","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.766667,-47.733333,855,501
8051,"UFU","HUFU","58123","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.161667,-43.601944,856,668
8170,"UFU","HUFU","25106","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.693611,-43.458333,857,708
8215,"UFU","HUFU","10840","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.366667,-43.683333,858,708
8220,"UFU","HUFU","10831","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.466667,-43.65,859,708
8273,"UFG","UFG","24305","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.683333,-47.866667,860,501
8274,"UFG","UFG","24307","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.133333,-47.45,861,422
8275,"UFG","UFG","24119","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.683333,-47.866667,862,501
8293,"UFG","UFG","20343","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.366667,-43.683333,863,708
8294,"UFG","UFG","19573","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.133333,-47.45,864,422
8301,"UFG","UFG","17815","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.366667,-43.683333,865,708
8302,"UFG","UFG","17816","Diplusodon plumbeus",NA,"T. B. Cavalcanti",-16.8,-47.616667,866,581
8306,"UFG","UFG","17818","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-13.983333,-47.483333,867,382
8401,"USP","SPF","210517","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.959861,-43.758325,868,748
8402,"USP","SPF","210511","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.953765,-43.758658,869,748
8414,"USP","SPF","88768","Diplusodon argyrophyllus",NA,"T. B. Cavalcanti",-13.266667,-41.816667,870,351
8450,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","133660","Diplusodon astictus",NA,"T. B. Cavalcanti",-14.173889,-47.504722,871,422
8462,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","96899","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.95,872,391
8463,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","96887","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.233333,-41.9,873,351
8464,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","96895","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.933333,874,391
8465,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","96898","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9,875,351
8472,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64460","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.05,-47.533333,876,382
8475,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64451","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.116667,-43.75,877,668
8476,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64449","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.183333,-43.716667,878,668
8477,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64455","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.316667,-41.883333,879,351
8480,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","47060","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.283333,-41.866667,880,351
8490,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","30737","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-11.583333,-41.2,881,232
8501,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","25457","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.583333,-41.45,882,392
8502,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","23275","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.540833,-41.333611,883,392
8503,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","21764","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.55,-41.95,884,391
8508,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","19734","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.483333,-41.816667,885,351
8509,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","17822","Diplusodon ulei","ciliatus","T. B. Cavalcanti",-13,-41.4,886,352
8510,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","16894","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.533333,-41.883333,887,391
8511,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","16885","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.55,-41.95,888,391
8513,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11982","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.916667,889,391
8515,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11977","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.466667,-41.833333,890,351
8517,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11978","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.583333,-41.3,891,392
8605,"UFRB","HURB","3358","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-11.551944,-41.288056,892,232
8607,"UFRB","HURB","3289","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-10.366667,-41.316667,893,152
8936,"UnB","UB","33613","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.333333,-43.883333,894,708
8941,"UnB","UB","18626","Diplusodon bradei",NA,"T. B. Cavalcanti",-18.259444,-43.674444,895,668
8942,"UnB","UB","18616","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.593056,-43.964167,896,707
8943,"UnB","UB","18594","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.586667,-43.895278,897,708
8955,"UnB","UB","14579","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-16.05,-47.933333,898,541
8973,"UnB","UB","8200","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.683333,-47.866667,899,501
8982,"UnB","UB","7539","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.933333,-47.883333,900,541
8993,"UnB","UB","5885","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.683333,-47.866667,901,501
8995,"UnB","UB","5627","Diplusodon xerampelinus",NA,"T. B. Cavalcanti",-14,-47.5,902,382
9005,"UnB","UB","4876","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.866667,-47.833333,903,501
9156,"IPA","IPA","64807","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.530556,-41.906667,904,391
9157,"IPA","IPA","62150","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.533333,-41.933333,905,391
9210,"Universidade Federal da Bahia (UFBA)","ALCB","036343A","Diplusodon ulei",NA,"T. B. Cavalcanti",-12.939722,-41.475278,906,352
9213,"Universidade Federal da Bahia (UFBA)","ALCB","113346","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-14.880833,-42.517222,907,470
9237,"Universidade Federal da Bahia (UFBA)","ALCB","62172","Diplusodon thymifolius",NA,"T. B. Cavalcanti",-14.088611,-42.505278,908,430
9248,"Universidade Federal da Bahia (UFBA)","ALCB","036361","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.595278,-41.834722,909,391
10390,"MOBOT","MOBOT_BR","3158220","Diplusodon aggregatifolius",NA,"T. B. Cavalcanti",-16.56416,-42.88722,910,589
10415,"MOBOT","MOBOT_BR","3264259","Diplusodon candollei",NA,"T. B. Cavalcanti",-18.6075,-43.89805,911,708
10419,"MOBOT","MOBOT_BR","3264291","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,912,382
10465,"MOBOT","MOBOT_BR","3257947","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.49611,-41.86055,913,391
10483,"MOBOT","MOBOT_BR","3155947","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.57972,-43.56861,914,708
10484,"MOBOT","MOBOT_BR","3257995","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.565,-43.64444,915,708
10485,"MOBOT","MOBOT_BR","3258000","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.49472,-43.47833,916,708
10489,"MOBOT","MOBOT_BR","3257988","Diplusodon glaziovii",NA,"T. B. Cavalcanti",-18.3,-43.86666,917,708
10496,"MOBOT","MOBOT_BR","3159192","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.16805,-43.61861,918,668
10497,"MOBOT","MOBOT_BR","3258094","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.53861,-43.43833,919,708
10509,"MOBOT","MOBOT_BR","3258104","Diplusodon heringeri",NA,"T. B. Cavalcanti",-13.89583,-47.35916,920,382
10512,"MOBOT","MOBOT_BR","3155696","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.2025,-43.6025,921,668
10518,"MOBOT","MOBOT_BR","3258099","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.56083,-43.84944,922,708
10520,"MOBOT","MOBOT_BR","3392247","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.2025,-43.6025,923,668
10560,"MOBOT","MOBOT_BR","3155108","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.92,-47.42,924,382
10562,"MOBOT","MOBOT_BR","3258210","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,925,382
10564,"MOBOT","MOBOT_BR","3258223","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,926,382
10565,"MOBOT","MOBOT_BR","3258234","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,927,382
10599,"MOBOT","MOBOT_BR","3396378","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-13.55,-41.95,928,391
10605,"MOBOT","MOBOT_BR","3263961","Diplusodon nitidus",NA,"T. B. Cavalcanti",-18.60722,-43.89805,929,708
10631,"MOBOT","MOBOT_BR","3263854","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.86666,-48.05,930,501
10633,"MOBOT","MOBOT_BR","3263870","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.92416,-48.03333,931,541
10664,"MOBOT","MOBOT_BR","3155067","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.28333,-43.55,932,748
10674,"MOBOT","MOBOT_BR","3395232","Diplusodon panniculatus",NA,"T. B. Cavalcanti",-16.73166,-47.62055,933,581
10684,"MOBOT","MOBOT_BR","3156633","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.55,-41.88333,934,391
10686,"MOBOT","MOBOT_BR","3156920","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.53333,-41.9,935,391
10691,"MOBOT","MOBOT_BR","3268312","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9,936,351
10692,"MOBOT","MOBOT_BR","3268313","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.91666,937,351
10693,"MOBOT","MOBOT_BR","3268418","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9166667,938,351
10697,"MOBOT","MOBOT_BR","3268632","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.23333,-41.9,939,351
10698,"MOBOT","MOBOT_BR","3392232","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.53888,-41.85805,940,391
10711,"MOBOT","MOBOT_BR","3157966","Diplusodon puberulus",NA,"A. Lourteig",-17.75,-44.2,941,667
10761,"MOBOT","MOBOT_BR","3403189","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,942,541
10774,"MOBOT","MOBOT_BR","3268606","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.68333,-47.86666,943,501
10779,"MOBOT","MOBOT_BR","3394433","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.91666,-48.01666,944,541
10780,"MOBOT","MOBOT_BR","3394787","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.86666,-48,945,501
10782,"MOBOT","MOBOT_BR","3395775","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.91666,-48.01666,946,541
10794,"MOBOT","MOBOT_BR","3268658","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.68333,-47.86666,947,501
10796,"MOBOT","MOBOT_BR","3400573","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,948,541
10797,"MOBOT","MOBOT_BR","3400657","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.86666,-48,949,501
10798,"MOBOT","MOBOT_BR","3400789","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.86666,-48,950,501
10801,"MOBOT","MOBOT_BR","3403586","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,951,541
10805,"MOBOT","MOBOT_BR","3159530","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.05111,-47.50111,952,382
10807,"MOBOT","MOBOT_BR","3268679","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.06666,-47.5,953,382
10809,"MOBOT","MOBOT_BR","3154944","Diplusodon smithii",NA,"T. B. Cavalcanti",-16.72722,-42.92638,954,589
10818,"MOBOT","MOBOT_BR","3268634","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.05111,-47.50111,955,382
10857,"MOBOT","MOBOT_BR","3100177","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.3,-41.88333,956,351
10858,"MOBOT","MOBOT_BR","3155592","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.25,-41.88333,957,351
10859,"MOBOT","MOBOT_BR","3155778","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.53333,-41.93333,958,391
10860,"MOBOT","MOBOT_BR","3156016","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.53333,-41.95,959,391
10861,"MOBOT","MOBOT_BR","3268456","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.53333,-41.93333,960,391
10862,"MOBOT","MOBOT_BR","3268459","Diplusodon ulei",NA,"A. Lourteig",-13.55,-41.95,961,391
10863,"MOBOT","MOBOT_BR","3268461","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.28333,-41.86666,962,351
10864,"MOBOT","MOBOT_BR","3268463","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.2666667,-41.9,963,351
10865,"MOBOT","MOBOT_BR","3268468","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.25,-41.9,964,351
10866,"MOBOT","MOBOT_BR","3268471","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.15,-41.78333,965,351
10867,"MOBOT","MOBOT_BR","3268474","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.21666,-41.83333,966,351
10872,"MOBOT","MOBOT_BR","3402443","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.445,-41.51055,967,352
10880,"MOBOT","MOBOT_BR","3401005","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.53861,-43.43833,968,708
10881,"MOBOT","MOBOT_BR","3401094","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.565,-43.64444,969,708
10884,"MOBOT","MOBOT_BR","3402980","Diplusodon vidalii",NA,"T. B. Cavalcanti",-20.93277,-46.8325,970,863
10908,"MOBOT","MOBOT_BR","3401773","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.86666,-48,971,501
10910,"MOBOT","MOBOT_BR","3401898","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,972,541
10924,"MOBOT","MOBOT_BR","3403979","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,973,541
10942,"MOBOT","MOBOT_BR","3157787","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.4,-43.5,974,828
11615,"NYBG","NYBG_BR","940259","Diplusodon aggregatifolius",NA,"T. B. Cavalcanti",-17.07,-43.3,975,589
11633,"NYBG","NYBG_BR","1405317","Diplusodon bradei",NA,"T. B. Cavalcanti",-18.64165,-43.93412,976,708
11647,"NYBG","NYBG_BR","1018612","Diplusodon candollei",NA,"T. B. Cavalcanti",-18.8406,-43.7481,977,708
11661,"NYBG","NYBG_BR","940244","Diplusodon ciliiflorus",NA,"S. A. Graham",-18.24015,-43.6007,978,668
11662,"NYBG","NYBG_BR","940245","Diplusodon ciliiflorus",NA,"A. Lourteig",-19.391522,-43.566908,979,748
11663,"NYBG","NYBG_BR","940246","Diplusodon ciliiflorus",NA,"S. A. Graham",-18.2494,-43.6003,980,668
11664,"NYBG","NYBG_BR","940247","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.22,-43.68,981,668
11665,"NYBG","NYBG_BR","940248","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.33,-43.75,982,708
11666,"NYBG","NYBG_BR","940249","Diplusodon ciliiflorus",NA,"S. A. Graham",-18.2494,-43.6003,983,668
11667,"NYBG","NYBG_BR","940250","Diplusodon ciliiflorus",NA,"A. Lourteig",-19.278562,-43.548872,984,748
11698,"NYBG","NYBG_BR","940274","Diplusodon glaucescens",NA,"A. Lourteig",-18.36499,-43.72035,985,708
11699,"NYBG","NYBG_BR","940275","Diplusodon glaucescens",NA,"A. Lourteig",-18.4234,-43.70265,986,708
11700,"NYBG","NYBG_BR","940276","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.2494,-43.6003,987,668
11701,"NYBG","NYBG_BR","940277","Diplusodon glaucescens",NA,"S. A. Graham",-18.6144,-43.5619,988,708
11702,"NYBG","NYBG_BR","940278","Diplusodon glaucescens",NA,"S. A. Graham",-18.523,-43.669,989,708
11703,"NYBG","NYBG_BR","940279","Diplusodon glaucescens",NA,"S. A. Graham",-18.4544,-43.7406,990,708
11706,"NYBG","NYBG_BR","941149","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.5797,-43.5686,991,708
11707,"NYBG","NYBG_BR","980601","Diplusodon glaziovii",NA,"T. B. Cavalcanti",-18.3,-43.8789,992,708
11713,"NYBG","NYBG_BR","818315","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.36499,-43.72035,993,708
11714,"NYBG","NYBG_BR","940287","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.36499,-43.72035,994,708
11715,"NYBG","NYBG_BR","940288","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.1838,-43.5366667,995,668
11716,"NYBG","NYBG_BR","940289","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.2494,-43.6003,996,668
11718,"NYBG","NYBG_BR","940291","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.2494,-43.6003,997,668
11719,"NYBG","NYBG_BR","940292","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.1681,-43.6186,998,668
11720,"NYBG","NYBG_BR","940293","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.18,-43.72,999,668
11736,"NYBG","NYBG_BR","1093214","Diplusodon heringeri",NA,"T. B. Cavalcanti",-13.92,-47.42,1000,382
11738,"NYBG","NYBG_BR","1018614","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.4225,-43.7175,1001,708
11740,"NYBG","NYBG_BR","923801","Diplusodon hexander",NA,"A. Lourteig",-18.2494,-43.6003,1002,668
11744,"NYBG","NYBG_BR","923805","Diplusodon hexander",NA,"S. A. Graham",-18.2494,-43.6003,1003,668
11745,"NYBG","NYBG_BR","923806","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.13,-43.53,1004,668
11746,"NYBG","NYBG_BR","923807","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.12,-43.75,1005,668
11749,"NYBG","NYBG_BR","940295","Diplusodon hexander",NA,"A. Lourteig",-18.36499,-43.72035,1006,708
11751,"NYBG","NYBG_BR","940297","Diplusodon hexander",NA,"A. Lourteig",-18.53,-43.62,1007,708
11752,"NYBG","NYBG_BR","940298","Diplusodon hexander",NA,"A. Lourteig",-18.4293,-43.7215,1008,708
11753,"NYBG","NYBG_BR","940299","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.16125,-43.59195,1009,668
11754,"NYBG","NYBG_BR","940300","Diplusodon hexander",NA,"A. Lourteig",-18.0833,-43.7833,1010,668
11759,"NYBG","NYBG_BR","445425","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-10.37,-41.33,1011,152
11766,"NYBG","NYBG_BR","923814","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.3,-43.6119,1012,748
