datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-02-20 12:14:04-03"	USP	SPF	41952	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1986				CFSC9636		"Zappi, DC"	1986	03	24				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00041952
"2019-02-20 12:14:04-03"	USP	SPF	43091	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1993	11			1032		"Barros, M"	1985	05	27				Brasil	"Distrito Federal"	Brasília	"Universidade de Brasília"	-47.916667	-15.966667					1100	1100										SPF00043091
"2019-02-20 12:14:04-03"	USP	SPF	62847	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1994				414		"Cavalcanti, TB"	1989	03	12				Brasil	Goiás	Cristalina		0	0	-47.6136016845703	-16.7686004638672	85457		830	830										SPF00062847
"2019-02-20 12:14:04-03"	USP	SPF	62908	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1989	02			263		"Cavalcanti, TB"	1989	02	18				Brasil	"Minas Gerais"	Inimutaba		0	0	-44.3605995178223	-18.7292003631592	23962		560	560										SPF00062908
"2019-02-20 12:14:04-03"	USP	SPF	62915	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1994				421		"Cavalcanti, TB"	1989	03	13				Brasil	Goiás	Ipameri		0	0	-48.1596984863281	-17.7219009399414	102542		650	650										SPF00062915
"2019-02-20 12:14:04-03"	USP	SPF	64254	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1993	08			5948		"Thomas, WW"	1988	02	13				Brasil	"Minas Gerais"	"Joaquim Felício"	"Serra do Cabral"	-44.2	-17.75																SPF00064254
"2019-02-20 12:14:04-03"	USP	SPF	64280	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1993	08			5860		"Thomas, WW"	1988	02	11				Brasil	"Minas Gerais"	Unaí		-46.883333	-16.533333																SPF00064280
"2019-02-20 12:14:04-03"	USP	SPF	66416	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1992				286		"Mello-Silva, R"	1990	05	21				Brasil	"Minas Gerais"	Buenópolis		0	0	-44.1800003051758	-17.8733005523682	42854		830	830										SPF00066416
"2019-02-20 12:14:04-03"	USP	SPF	97048	"Diplusodon lanceolatus"	S	Plantae				Lythraceae	Diplusodon	lanceolatus		Pohl	"Cavalcanti, TB"	1999				CFCR15174		"Sakuragui, CM"	1994	03	19				Brasil	"Minas Gerais"	"Joaquim Felício"	"Serra do Cabral"	-44.182222	-17.752778					850	1200										SPF00097048
"2019-02-20 12:14:04-03"	USP	SPF	115584	"Diplusodon leucocalycinus"	S	Plantae				Lythraceae	Diplusodon	leucocalycinus		Lourteig	"Cavalcanti, TB"	1994				53978		"Hatschbach, G"	1990	02	14				Brasil	Goiás	"Teresina de Goiás"		0	0	-47.2647018432617	-13.7763996124268	42211													SPF00115584
"2019-02-20 12:14:04-03"	USP	SPF	62973	"Diplusodon leucocalycinus"	S	Plantae				Lythraceae	Diplusodon	leucocalycinus		Lourteig	"Cavalcanti, TB"	1993	06			384		"Cavalcanti, TB"	1989	03	06				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724		1150	1150										SPF00062973
"2019-02-20 12:14:04-03"	USP	SPF	70080	"Diplusodon leucocalycinus"	S	Plantae				Lythraceae	Diplusodon	leucocalycinus		Lourteig					isotype	36374		"Hatschbach, G"	1975	02	20				Brasil	Goiás	"Alto Paraíso de Goiás"	"Chapada dos Veadeiros, Rodovia GO 012."	0	0	-47.5099983215332	-14.1324996948242	44724		1300	1500									"Arbusto 70 cm, flor rosada.; Cerrado."	SPF00070080
"2019-02-20 12:14:04-03"	USP	SPF	100834	"Diplusodon longipes"	S	Plantae				Lythraceae	Diplusodon	longipes		Koehne	"Cavalcanti, TB"	1994				1053		"Cavalcanti, TB"	1992	03	09				Brasil	Goiás	Minaçu		0	0	-48.2200012207031	-13.5331001281738	54065		550	550										SPF00100834
"2019-02-20 12:14:04-03"	USP	SPF	161629	"Diplusodon longipes"	S	Plantae				Lythraceae	Diplusodon	longipes		Koehne	"Cavalcanti, TB"	2007	04			2248		"Mello-Silva, R"	2003	12	01				Brasil	Goiás	Niquelândia		-48.14	-14.324167					492	492										SPF00161629
"2019-02-20 12:14:04-03"	USP	SPF	60017	"Diplusodon macrodon"	S	Plantae				Lythraceae	Diplusodon	macrodon		Koehne	"Cavalcanti, TB"	1989	10			1209		"Menezes, NL"	1987	05	19				Brasil	Goiás	"Alto Paraíso de Goiás"	"Parque Nacional da Chapada dos Veadeiros"	-47.516667	-14.133333																SPF00060017
"2019-02-20 12:14:04-03"	USP	SPF	62795	"Diplusodon macrodon"	S	Plantae				Lythraceae	Diplusodon	macrodon		Koehne	"Cavalcanti, TB"	1994				394		"Cavalcanti, TB"	1989	03	08				Brasil	Goiás	Cavalcante		0	0	-47.4583015441895	-13.7974996566772	92497		880	880										SPF00062795
"2019-02-20 12:14:04-03"	USP	SPF	100831	"Diplusodon marginatus"	S	Plantae				Lythraceae	Diplusodon	marginatus		Pohl	"Cavalcanti, TB"	1991	10			1000		"Cavalcanti, TB"	1991	10	11				Brasil	Goiás	Minaçu		0	0	-48.2200012207031	-13.5331001281738	54065		900	900										SPF00100831
"2019-02-20 12:14:05-03"	USP	SPF	44873	"Diplusodon marginatus"	S	Plantae				Lythraceae	Diplusodon	marginatus		Pohl	"Cavalcanti, TB"	1989	10			1253		"Pereira, BAS"	1985	02	25				Brasil	Goiás	"Santo Antônio do Descoberto"		0	0	-48.2550010681152	-15.9397001266479	42587													SPF00044873
"2019-02-20 12:14:05-03"	USP	SPF	89280	"Diplusodon marginatus"	S	Plantae				Lythraceae	Diplusodon	marginatus		Pohl	"Cavalcanti, TB"	1994				1150		"Cavalcanti, TB"	1992	03	11				Brasil	Goiás	Minaçu		0	0	-48.2200012207031	-13.5331001281738	54065		950	950										SPF00089280
"2019-02-20 12:14:05-03"	USP	SPF	203298	"Diplusodon micromerus"	S	Plantae				Lythraceae	Diplusodon	micromerus		T.B.Cavalc.	"Cavalcanti, TB"				isotype	466		"Pastore, JFB"	2003	04	20				Brasil	Goiás	Cavalcante		0	0	-47.4583015441895	-13.7974996566772	92497													SPF00203298
"2019-02-20 12:14:05-03"	USP	SPF	110884	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"Cavalcanti, TB"	2017	03			1489		"Souza, VC"	1990	05	13				Brasil	"Minas Gerais"	"Ouro Preto"		0	0	-43.5080986022949	-20.2875003814697	44599													SPF00110884
"2019-02-20 12:14:05-03"	USP	SPF	164642	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	2007	03			2382		"Mello-Silva, R"	2004	01	19				Brasil	"Minas Gerais"	"Congonhas do Norte"	"Serra Talhada"	-43.7525	-18.810833					1333	1333										SPF00164642
"2019-02-20 12:14:05-03"	USP	SPF	167024	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	2015	09			19		"Lovo, J"	2004	01	19				Brasil	"Minas Gerais"	"Congonhas do Norte"	"Serra Talhada"	-43.7525	-18.810833					1333	1333										SPF00167024
"2019-02-20 12:14:05-03"	USP	SPF	194696	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	2015	09			714		"Menini Neto, L"	2009	05	24				Brasil	"Minas Gerais"	"Alvorada de Minas"	Itapanhoacanga	-43.443333	-18.798333					838	838										SPF00194696
"2019-02-20 12:14:05-03"	USP	SPF	210511	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	2011	02			2733		"Zappi, DC"	2010	03	06				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Capela de São José. Subida da Senhorinha"	-43.758658	-18.953765															"Subarbusto ramificado na base, pétalas rosa-fortes, anteras amarelas.; Campo rupestre com solo de cascalho branco."	SPF00210511
"2019-02-20 12:14:05-03"	USP	SPF	210517	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	2011	02			1913		"Zappi, DC"	2009	03	09				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Trilha da Senhorinha, primeiro platô."	-43.758325	-18.959861															"Subarbustos 20 cm alt., hipanto avermelhado, pétalas magenta.; Campo com solo de cascalho quartzítico."	SPF00210517
"2019-02-20 12:14:05-03"	USP	SPF	47363	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	1993	11			CFCR10617		"Menezes, NL"	1987	04	14				Brasil	"Minas Gerais"	Gouveia		0	0	-43.7407989501953	-18.4543991088867	37970													SPF00047363
"2019-02-20 12:14:05-03"	USP	SPF	62974	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"Cavalcanti, TB"	1994				220		"Cavalcanti, TB"	1989	02	16				Brasil	"Minas Gerais"	Diamantina		0	0	-43.6002998352051	-18.2493991851807	101169		1130	1130										SPF00062974
"2019-02-20 12:14:05-03"	USP	SPF	150246	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Mello-Barreto, HL"					488		"Mendes Magalhães, G"	1940	09	13				Brasil	"Minas Gerais"	"Lima Duarte"	"Conceição do Ibitipoca"	0	0	-43.793098449707	-21.8425006866455	30417													SPF00150246
"2019-02-20 12:14:05-03"	USP	SPF	150247	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Mello-Barreto, HL"					507		"Mendes Magalhães, G"	1940	09	13				Brasil	"Minas Gerais"	"Lima Duarte"	"Serra de Ibitipoca"	0	0	-43.793098449707	-21.8425006866455	30417													SPF00150247
"2019-02-20 12:14:05-03"	USP	SPF	160660	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Cavalcanti, TB"	1997	01			2005		"Souza, VC"	1992	10	10				Brasil	"Minas Gerais"	Itutinga		0	0	-44.6577987670898	-21.2980995178223	24458													SPF00160660
"2019-02-20 12:14:05-03"	USP	SPF	175822	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Mello-Silva, R"	2006				2879		"Mello-Silva, R"	2006	04	20				Brasil	"Minas Gerais"	"Catas Altas"	"Serra do Caraça"	0	0	-43.4075012207031	-20.0746994018555	11966													SPF00175822
"2019-02-20 12:14:05-03"	USP	SPF	175823	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Mello-Silva, R"	2006				2930		"Mello-Silva, R"	2006	07	27				Brasil	"Minas Gerais"	Itutinga		0	0	-44.6577987670898	-21.2980995178223	24458													SPF00175823
"2019-02-20 12:14:05-03"	USP	SPF	175853	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Mello-Silva, R"	2006				2894		"Mello-Silva, R"	2006	04	21				Brasil	"Minas Gerais"	"Catas Altas"	"Serra do Caraça"	0	0	-43.4075012207031	-20.0746994018555	11966		1297	1297										SPF00175853
"2019-02-20 12:14:05-03"	USP	SPF	196708	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Cavalcanti, TB"	2015	09			3271		"Mello-Silva, R"	2010	01	27				Brasil	"Minas Gerais"	"Lima Duarte"	"Parque Estadual do Ibitipoca"	-43.89125	-21.706722					1427	1427										SPF00196708
"2019-02-20 12:14:05-03"	USP	SPF	47909	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Cavalcanti, TB"	1987	04			8621		"Krieger, L"	1970	05	15				Brasil	"Minas Gerais"		"Serra de Ibitipoca"	0	0																SPF00047909
"2019-02-20 12:14:05-03"	USP	SPF	62006	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Cavalcanti, TB"	1988	10			8319		"Carvalho, DA"	1987	07	24				Brasil	"Minas Gerais"	Itumirim	"Serra da Bocaina"	0	0	-44.8711013793945	-21.3169002532959	16596		1050	1050										SPF00062006
"2019-02-20 12:14:05-03"	USP	SPF	62008	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"Cavalcanti, TB"	1988	10			7551		"Carvalho, DA"	1987	06	12				Brasil	"Minas Gerais"	Itumirim	"Serra da Bocaina"	0	0	-44.8711013793945	-21.3169002532959	16596		1100	1100										SPF00062008
"2019-02-20 12:14:05-03"	USP	SPF	131148	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		DC.	"Cavalcanti, TB"	1999	03			4367		"Pirani, JR"	1998	05	17				Brasil	"Minas Gerais"	Botumirim		0	0	-43.010799407959	-16.872200012207	39434		700	700										SPF00131148
"2019-02-20 12:14:05-03"	USP	SPF	190942	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		DC.	"Cavalcanti, TB"	2015	09			3183		"Mello-Silva, R"	2009	04	27				Brasil	"Minas Gerais"	Juramento		-43.537444	-16.963694					1040	1040										SPF00190942
"2019-02-20 12:14:05-03"	USP	SPF	75870	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		DC.	"Cavalcanti, TB"	1990				4469		"Arbo, MM"	1990	05	20				Brasil	"Minas Gerais"	Gouveia		-43.833333	-18.583333					1300	1300										SPF00075870
"2019-02-20 12:14:05-03"	USP	SPF	77331	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		DC.	"Cavalcanti, TB"	1990				4358		"Arbo, MM"	1990	05	18				Brasil	"Minas Gerais"	Diamantina		-43.816667	-18.283333					1270	1300										SPF00077331
"2019-02-20 12:14:05-03"	USP	SPF	97036	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		DC.	"Cavalcanti, TB"	1999	06			CFCR15119		"Sakuragui, CM"	1994	03	17				Brasil	"Minas Gerais"			-42.698333	-15.378056					1000	1000										SPF00097036
"2019-02-20 12:14:05-03"	USP	SPF	100837	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	Anônimo					1042		"Cavalcanti, TB"	1992	03	08				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724		1200	1200										SPF00100837
"2019-02-20 12:14:05-03"	USP	SPF	101860	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1995	03			1347		"Cavalcanti, TB"	1995	03	14				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724		1380	1380										SPF00101860
"2019-02-20 12:14:05-03"	USP	SPF	101954	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1995	03			1330		"Cavalcanti, TB"	1995	03	14				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724		1380	1380										SPF00101954
"2019-02-20 12:14:05-03"	USP	SPF	182004	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	2015	09			8443		"Paula-Souza, J"	2006	10	12				Brasil	Goiás	Caiapônia		-52.292222	-17.135833					715	715										SPF00182004
"2019-02-20 12:14:05-03"	USP	SPF	182005	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	2015	09			8446		"Paula-Souza, J"	2006	10	12				Brasil	Goiás	Caiapônia		-52.292222	-17.135833					715	715										SPF00182005
"2019-02-20 12:14:05-03"	USP	SPF	182006	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	2015	09			8724		"Paula-Souza, J"	2006	10	16				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724													SPF00182006
"2019-02-20 12:14:05-03"	USP	SPF	182007	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	2015	09			8725		"Paula-Souza, J"	2006	10	16				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724													SPF00182007
"2019-02-20 12:14:05-03"	USP	SPF	185173	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Lourteig, A"	1968				13690		"Irwin, HS"	1966	03	07				Brasil	Goiás		"Serra dos Cristais"	0	0					1100	1100										SPF00185173
"2019-02-20 12:14:05-03"	USP	SPF	49571	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1987	12			1685		"Pirani, JR"	1987	02	06				Brasil	Goiás	"Alto Paraíso de Goiás"	"Chapada dos Veadeiros"	0	0	-47.5099983215332	-14.1324996948242	44724													SPF00049571
"2019-02-20 12:14:05-03"	USP	SPF	60499	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994	05			2129		"Pirani, JR"	1988	02	10				Brasil	"Distrito Federal"	Brasília	"Chapada da Contagem"	-47.95	-15.583333																SPF00060499
"2019-02-20 12:14:05-03"	USP	SPF	60536	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1989				2085		"Pirani, JR"	1988	02	10				Brasil	Goiás	Goiânia		-48.5	-16.166667																SPF00060536
"2019-02-20 12:14:06-03"	USP	SPF	62682	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1989				87		"Cavalcanti, TB"	1989	01	27				Brasil	"Mato Grosso"		"Chapada dos Guimarães"	0	0																SPF00062682
"2019-02-20 12:14:06-03"	USP	SPF	62846	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994				430		"Cavalcanti, TB"	1989	03	14				Brasil	Goiás	Paraúna	"Serra das Galés"	0	0	-50.448600769043	-16.9477996826172	62630		650	650										SPF00062846
"2019-02-20 12:14:06-03"	USP	SPF	62917	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994				474		"Cavalcanti, TB"	1989	03	18				Brasil	Goiás	Pirenópolis	"Serra dos Pireneus"	0	0	-48.9592018127441	-15.852499961853	40887		1050	1050										SPF00062917
"2019-02-20 12:14:06-03"	USP	SPF	62918	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994				454		"Cavalcanti, TB"	1989	03	17				Brasil	Goiás	Goiás	"Serra Dourada"	0	0	-50.1403007507324	-15.9343996047974	63502		920	920										SPF00062918
"2019-02-20 12:14:06-03"	USP	SPF	62919	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994	09			401		"Cavalcanti, TB"	1989	03	08				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724		1200	1200										SPF00062919
"2019-02-20 12:14:06-03"	USP	SPF	62921	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994				437		"Cavalcanti, TB"	1989	03	15				Brasil	Goiás	Paraúna	"Serra da Arnica"	0	0	-50.448600769043	-16.9477996826172	62630		680	680										SPF00062921
"2019-02-20 12:14:06-03"	USP	SPF	62922	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1994				432		"Cavalcanti, TB"	1989	03	14				Brasil	Goiás	Paraúna		0	0	-50.448600769043	-16.9477996826172	62630		600	600										SPF00062922
"2019-02-20 12:14:06-03"	USP	SPF	62930	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB"	1992	09			377		"Cavalcanti, TB"	1989	03	07				Brasil	Goiás	"Alto Paraíso de Goiás"		0	0	-47.5099983215332	-14.1324996948242	44724		1280	1280										SPF00062930
"2019-02-20 12:14:06-03"	USP	SPF	64263	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"Cavalcanti, TB; Graham, SA"	1994	05			5762		"Thomas, WW"	1988	02	09				Brasil	Goiás	Goiás	"Serra Dourada"	-50.033333	-15.95					750	800										SPF00064263
"2019-02-20 12:14:06-03"	USP	SPF	104889	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Freire-Fierro, A"					3047		"Freire-Fierro, A"	1999	05	28				Brasil	"Minas Gerais"		"Serra do Cipó"	-43.083333	-18.083333					1000	1000										SPF00104889
"2019-02-20 12:14:06-03"	USP	SPF	107103	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pirani, JR"	2001	04			28		"Salatino, A"	1995	06	26				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00107103
"2019-02-20 12:14:06-03"	USP	SPF	107104	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pirani, JR"	1998				1		"Salatino, A"	1995	06	25				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00107104
"2019-02-20 12:14:06-03"	USP	SPF	152431	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Cavalcanti, TB"	2002	10			1099		"Groppo, M"	2002	06	10				Brasil	"Minas Gerais"	"Santana do Riacho"		-43.568056	-19.290861					1200	1200										SPF00152431
"2019-02-20 12:14:06-03"	USP	SPF	175824	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Mello-Silva, R"	2006				2895		"Mello-Silva, R"	2006	04	22				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	-43.694722	-19.139722					1057	1057										SPF00175824
"2019-02-20 12:14:06-03"	USP	SPF	19882	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pirani, JR"	1983	05			CFSC7192		"Castro, NM"	1981	03	03				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00019882
"2019-02-20 12:14:06-03"	USP	SPF	20141	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pirani, JR"	1983	05			CFSC7316		"Giulietti, AM"	1977	04					Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00020141
"2019-02-20 12:14:06-03"	USP	SPF	20143	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pirani, JR"	1983	05			CFSC7318		"Menezes, NL"	1977	04	08				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00020143
"2019-02-20 12:14:06-03"	USP	SPF	210518	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Zappi, DC; Sasaki, D"	2009	03			2398		"Fraga, CN"	2009	02	26				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Início da trilha da captação de água da Faz. Toucan Cipó. Capela de São José."	-43.776411	-18.963214															"Erva ereta ca. 50 cm altura. Folhas verdes glaucescentes, flores com sépalas verdes e ápice vináceo, pétalas rosa, estames com filetes lilases e anteras amarelas, estigma lilás.; Cerrado."	SPF00210518
"2019-02-20 12:14:06-03"	USP	SPF	216641	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Kubo, MT"	2012	08			25		"Kubo, MT"	2012	04	29				Brasil	"Minas Gerais"	"Santana do Riacho"	"Parque Nacional da Serra do Cipó, Trilha para Cachoeira do Gavião, junto à trilha."	-43.596944	-19.343611					819	819									"Arbusto, ca. 1,5 m alt. Folhas verde claras a acinzentadas. Flores com cálice verde a vináceo e corola rosa intenso.; Afloramento rochoso."	SPF00216641
"2019-02-20 12:14:06-03"	USP	SPF	218589	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pena, MA"	2009				282		"Pena, MA"	2007	05	31				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar."	-43.587778	-19.289444					1206	1206									"Flor roxa clara a r#?#ósea e cálice vermelho a vinho."	SPF00218589
"2019-02-20 12:14:06-03"	USP	SPF	218590	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pena, MA"	2009				368		"Pena, MA"	2007	07	07				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha."	-43.550556	-19.261389					1326	1326									"Ca. 1 m alt. Flores róseas com formas amasssadas na pétala. Teca da antera amarela. Estames amarelos."	SPF00218590
"2019-02-20 12:14:06-03"	USP	SPF	218591	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pena, MA"	2007	07			298		"Pena, MA"	2007	05	31				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar."	-43.588333	-19.284444					1260	1260									"Ca. 1 m alt. Flores róseas com formas amasssadas na pétala. Teca da antera amarela. Estames amarelos."	SPF00218591
"2019-02-20 12:14:06-03"	USP	SPF	37424	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Pirani, JR"	1983	05			593		"Bautista, HP"	1982	05	21				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	-43.616667	-19.333333					1300	1300										SPF00037424
"2019-02-20 12:14:06-03"	USP	SPF	37458	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Cavalcanti, TB"	1985	08			CFSC9322		"Amaral, MCE"	1985	04	20				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó"	0	0	-43.7144012451172	-19.1688995361328	26557													SPF00037458
