"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
719,"NY","NY","00923942","Diplusodon ovatus",NA,"A. Lourteig",-18.00698,-47.783056
720,"NY","NY","00932212","Diplusodon virgatus",NA,"T. B. Cavalcanti",-18.1462660512521,-48.5619206004322
723,"NY","NY","445731","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.53,-41.95
725,"NY","NY","00924032","Diplusodon uninervius",NA,"S. A. Graham",-18.2531772779915,-43.6004898201051
726,"NY","NY","00940266","Diplusodon foliosus",NA,"T. B. Cavalcanti",-14.9895044021779,-47.7846613798951
728,"NY","NY","00932226","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-13.87,-48.13
729,"NY","NY","00923981","Diplusodon rosmarinifolius",NA,"A. Lourteig",-15.43,-47.43
732,"NY","NY","00924016","Diplusodon strigosus",NA,"A. Lourteig",-16.06885,-50.1333
734,"NY","NY","00923843","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-17.2223577841662,-42.5904214621261
735,"NY","NY","00924073","Diplusodon virgatus",NA,"A. Lourteig",-15.48,-47.88
738,"NY","NY","445436","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.53,-41.95
739,"NY","NY","00923854","Diplusodon longipes",NA,"T. B. Cavalcanti",-14.4778919836946,-48.4599043475769
741,"NY","NY","00924004","Diplusodon sordidus",NA,"T. B. Cavalcanti",-13.93593,-47.5167
742,"NY","NY","00924061","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
743,"NY","NY","00980603","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.6375,-44.8411
745,"NY","NY","00923826","Diplusodon lanceolatus",NA,"A. Lourteig",-17.22555,-46.8727
746,"NY","NY","00924040","Diplusodon villosissimus",NA,"A. Lourteig",-20.28,-43.73
749,"NY","NY","00923855","Diplusodon longipes",NA,"T. B. Cavalcanti",-14.58,-48.95
751,"NY","NY","00940284","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-19.1729945899495,-43.7143985170281
752,"NY","NY","00941161","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.4242,-44.8411
753,"NY","NY","00923930","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.38,-49
754,"NY","NY","00923965","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.65,-47.82
756,"NY","NY","00924573","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
757,"NY","NY","00924598","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.95,-47.7
759,"NY","NY","1018612","Diplusodon candollei",NA,"T. B. Cavalcanti",-18.8406,-43.7481
761,"NY","NY","00980577","Diplusodon heringeri",NA,"T. B. Cavalcanti",-13.75,-47.2222
762,"NY","NY","00924066","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.55,-47.42
763,"NY","NY","00923554","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-14.0461,-48.3611
764,"NY","NY","424595","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9
766,"NY","NY","00980576","Diplusodon foliosus",NA,"T. B. Cavalcanti",-13.85,-47.2653
767,"NY","NY","821917","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.582879880292,-41.8114683539125
768,"NY","NY","445419","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-15.9273217410038,-48.8088306911372
769,"NY","NY","00923964","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-17.7612670946765,-44.172127456015
770,"NY","NY","00923886","Diplusodon oblongus",NA,"A. Lourteig",-14.1167,-47.52596
771,"NY","NY","00924050","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
772,"NY","NY","00923995","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-13.98,-47.48
774,"NY","NY","00923567","Diplusodon virgatus",NA,"T. B. Cavalcanti",-13.98,-48.3
775,"NY","NY","00932217","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.8,-47.97
776,"NY","NY","01093212","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.0511,-47.5011
777,"NY","NY","424592","Diplusodon parvifolius",NA,"A. Lourteig",-13.47,-41.83
778,"NY","NY","00923994","Diplusodon sigillatus",NA,"A. Lourteig",-13.93593,-47.5167
780,"NY","NY","01093215","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.9039,-47.38
781,"NY","NY","00923891","Diplusodon oblongus",NA,"A. Lourteig",-16.0611,-50.00122
785,"NY","NY","00923821","Diplusodon lanceolatus",NA,"A. Lourteig",-16.4235,-43.26035
786,"NY","NY","00940274","Diplusodon glaucescens",NA,"A. Lourteig",-18.36499,-43.72035
787,"NY","NY","00924052","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
