"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
19525,"UFU","HUFU","60544","Lychnophora pohlii",NA,"J. Semir",-18.142778,-43.572778
19526,"UFU","HUFU","60500","Lychnophora tomentosa",NA,"D. Marques",-18.184722,-43.573611
19527,"UFU","HUFU","60496","Eremanthus elaeagnus",NA,"D. Marques",-18.186944,-43.635556
19528,"UFU","HUFU","60485","Eremanthus elaeagnus",NA,"D. Marques",-18.184722,-43.573611
19529,"UFU","HUFU","60482","Eremanthus incanus",NA,"D. Marques",-18.148056,-43.575
19530,"UFU","HUFU","60479","Lychnophora pohlii",NA,"J. Semir",-18.168056,-43.576389
19531,"UFU","HUFU","60489","Eremanthus erythropappus",NA,"D. Marques",-19.571389,-43.605
19532,"UFU","HUFU","60488","Eremanthus incanus",NA,"D. Marques",-19.6075,-43.586667
19533,"UFU","HUFU","60484","Eremanthus elaeagnus",NA,"D. Marques",-18.176667,-43.541944
19534,"UFU","HUFU","60483","Eremanthus incanus",NA,"D. Marques",-18.184722,-43.573611
19535,"UFU","HUFU","60452","Eremanthus incanus",NA,"D. Marques",-18.176667,-43.541944
19536,"UFU","HUFU","60480","Lychnophora tomentosa",NA,"D. Marques",-18.168056,-43.576389
19537,"UFU","HUFU","60481","Eremanthus incanus",NA,"D. Marques",-18.168056,-43.576389
19539,"UFU","HUFU","60447","Eremanthus erythropappus",NA,"D. Marques",-18.946111,-48.273333
19540,"UFU","HUFU","60449","Minasia alpestris",NA,"J. N. Nakajima",-18.182222,-43.537222
19541,"UFU","HUFU","60446","Lychnophora pohlii",NA,"J. Semir",-18.191667,-43.591389
19543,"UFU","HUFU","60417","Eremanthus erythropappus",NA,"D. Marques",-18.191667,-43.591389
19545,"UFU","HUFU","60381","Lychnophora tomentosa",NA,"D. Marques",-18.160556,-43.605
19546,"UFU","HUFU","60380","Minasia alpestris",NA,"D. Marques",-18.094722,-43.568889
19548,"UFU","HUFU","59957","Piptolepis leptospermoides",NA,"D. Marques",-18.1675,-43.550833
19550,"UFU","HUFU","59888","Piptolepis leptospermoides",NA,"D. Marques",-18.1675,-43.550833
19551,"UFU","HUFU","59889","Lychnophora pohlii",NA,"J. Semir",-18.1675,-43.550833
19553,"UFU","HUFU","59821","Minasia scapigera",NA,"D. Marques",-18.1675,-43.550833
19554,"UFU","HUFU","59822","Lychnophora tomentosa",NA,"D. Marques",-18.1675,-43.550833
19555,"UFU","HUFU","59803","Lychnophora pohlii",NA,"J. Semir",-18.210278,-43.629167
19556,"UFU","HUFU","59807","Minasia pereirae",NA,"D. Marques",-18.210278,-43.629167
19558,"UFU","HUFU","59754","Minasia pereirae",NA,"D. Marques",-18.210278,-43.629167
19559,"UFU","HUFU","59721","Eremanthus incanus",NA,"D. Marques",-18.186667,-43.621111
19563,"UFU","HUFU","59332","Piptolepis oleaster",NA,"J. B. Cândido",-18.238056,-43.649444
19565,"UFU","HUFU","59181","Piptolepis campestris",NA,"J. N. Nakajima",-18.263056,-43.693889
19571,"UFU","HUFU","59096","Chresta sphaerocephala",NA,"E. K. O. Hattori",-17.718056,-44.190556
19574,"UFU","HUFU","58917","Heterocoma ekmaniana",NA,"F. S. Freitas",-13.943889,-47.696111
19575,"UFU","HUFU","58916","Heterocoma ekmaniana",NA,"F. S. Freitas",-13.985556,-47.516667
19580,"UFU","HUFU","58820","Lychnophora pohlii",NA,"D. Marques",-18.177778,-43.542778
19581,"UFU","HUFU","58821","Eremanthus elaeagnus",NA,"B. Loueille",-18.371667,-43.722222
19583,"UFU","HUFU","58777","Minasia splettiae",NA,"B. Loueille",-18.537222,-43.896389
19584,"UFU","HUFU","58764","Minasia scapigera",NA,"B. Loueille",-18.230556,-43.595833
19587,"UFU","HUFU","58773","Eremanthus polycephalus",NA,"B. Loueille",-18.182778,-43.636944
19588,"UFU","HUFU","58739","Piptolepis monticola",NA,"J. N. Nakajima",-18.3975,-43.349722
19589,"UFU","HUFU","58755","Lychnophora pseudovillosissima",NA,"B. Loueille",-18.1725,-43.639167
19590,"UFU","HUFU","58753","Eremanthus erythropappus",NA,"B. Loueille",-18.1725,-43.639167
19595,"UFU","HUFU","58581","Lychnophora pohlii",NA,"B. Loueille",-17.776944,-44.31
19596,"UFU","HUFU","58609","Proteopsis argentea",NA,"B. Loueille",-17.912222,-44.253333
19597,"UFU","HUFU","58578","Eremanthus incanus",NA,"B. Loueille",-18.25,-43.6
19599,"UFU","HUFU","58549","Lychnophora passerina",NA,"B. Loueille",-18.25,-43.6
19601,"UFU","HUFU","58559","Eremanthus incanus",NA,"D. Marques",-18.213056,-43.622222
19603,"UFU","HUFU","58424","Eremanthus incanus",NA,"D. Marques",-18.219167,-43.623333
19604,"UFU","HUFU","58421","Lychnophora staavioides",NA,"D. Marques",-18.219167,-43.623333
19606,"UFU","HUFU","58370","Piptolepis leptospermoides",NA,"D. Marques",-18.35,-43.691667
19607,"UFU","HUFU","58374","Minasia scapigera",NA,"D. Marques",-18.161667,-43.601944
19609,"UFU","HUFU","58334","Minasia scapigera",NA,"D. Marques",-18.35,-43.691667
19610,"UFU","HUFU","58350","Minasia scapigera",NA,"D. Marques",-18.35,-43.691667
19613,"UFU","HUFU","58311","Eremanthus incanus",NA,"D. Marques",-18.219167,-43.623333
19614,"UFU","HUFU","58236","Eremanthus incanus",NA,"D. Marques",-18.219167,-43.623333
19615,"UFU","HUFU","58238","Eremanthus incanus",NA,"D. Marques",-18.219167,-43.623333
19616,"UFU","HUFU","58221","Lychnophora diamantinana",NA,"J. Semir",-18.219167,-43.623333
19618,"UFU","HUFU","58199","Piptolepis leptospermoides",NA,"D. Marques",-18.35,-43.691667
19619,"UFU","HUFU","58183","Minasia alpestris",NA,"D. Marques",-18.161667,-43.601944
19622,"UFU","HUFU","58159","Lychnophora gardneri",NA,"J. Semir",-18.219167,-43.623333
19640,"UFU","HUFU","56808","Eremanthus mattogrossensis",NA,"J. N. Nakajima",-13.035278,-51.079444
19641,"UFU","HUFU","56806","Elephantopus mollis",NA,"J. N. Nakajima",-12.560556,-50.116667
19644,"UFU","HUFU","56712","Chresta sphaerocephala",NA,"J. N. Nakajima",-15.93,-47.906389
19645,"UFU","HUFU","56716","Chresta sphaerocephala",NA,"J. N. Nakajima",-15.93,-47.906389
19648,"UFU","HUFU","56710","Chresta sphaerocephala",NA,"J. N. Nakajima",-15.93,-47.906389
19653,"UFU","HUFU","56673","Eremanthus erythropappus",NA,"E. K. O. Hattori",-20.431667,-41.8075
19679,"UFU","HUFU","56495","Eremanthus mollis",NA,"A. M. Teles",-15.866667,-47.85
19707,"UFU","HUFU","55742","Chresta scapigera",NA,"E. K. O. Hattori",-17.776667,-48.667222
19709,"UFU","HUFU","55650","Piptolepis gardneri",NA,"B. Loueille",-18.531944,-43.446389
19711,"UFU","HUFU","55574","Eremanthus erythropappus",NA,"J. N. Nakajima",-19.507778,-43.955
19712,"UFU","HUFU","55573","Eremanthus glomeratus",NA,"J. N. Nakajima",-19.507778,-43.955
19714,"UFU","HUFU","55424","Lychnophora salicifolia",NA,"J. Semir",-14.182778,-47.598611
19963,"UFU","HUFU","43035","Elephantopus micropappus",NA,"J. N. Nakajima",-20.492778,-43.674444
19979,"UFU","HUFU","41898","Elephantopus biflorus",NA,"J. N. Nakajima",-15.731667,-47.926389
19996,"UFU","HUFU","40693","Elephantopus palustris",NA,"J. N. Nakajima",-18.229444,-53.233056
20006,"UFU","HUFU","40464","Chresta curumbensis",NA,"J. N. Nakajima",-15.805556,-47.792222
20007,"UFU","HUFU","40470","Chresta curumbensis",NA,"J. B. Bringel",-16.316944,-48.211667
20012,"UFU","HUFU","40379","Centratherum punctatum",NA,"J. B. Bringel",-16.325278,-48.203056
20017,"UFU","HUFU","40338","Chresta curumbensis",NA,"J. N. Nakajima",-15.866667,-48
20021,"UFU","HUFU","40292","Chresta curumbensis",NA,"J. N. Nakajima",-13.381111,-48
20024,"UFU","HUFU","40266","Chresta curumbensis",NA,"J. N. Nakajima",-15.789722,-47.379167
20025,"UFU","HUFU","40236","Chresta curumbensis",NA,"J. N. Nakajima",-13.463611,-48.121389
20026,"UFU","HUFU","40222","Chresta curumbensis",NA,"J. N. Nakajima",-16.248333,-48.161111
20042,"UFU","HUFU","40170","Chresta scapigera",NA,"J. B. Bringel",-15.9075,-48.19
20043,"UFU","HUFU","40163","Chresta scapigera",NA,"J. B. Bringel",-16.288056,-48.178611
20046,"UFU","HUFU","39001","Elephantopus palustris",NA,"E. K. O. Hattori",-19.006944,-48.459167
20138,"UFU","HUFU","28014","Eremanthus mattogrossensis",NA,"E. K. O. Hattori",-19.234444,-47.166944
20140,"UFU","HUFU","27987","Chresta scapigera",NA,"E. K. O. Hattori",-19.230556,-47.149444
20168,"UFU","HUFU","26094","Centratherum punctatum",NA,"J. N. Nakajima",-12.966667,-46.478056
20214,"UFU","HUFU","24924","Piptolepis campestris",NA,"J. N. Nakajima",-18.293889,-43.683889
20225,"UFU","HUFU","24891","Eremanthus elaeagnus",NA,"B. Loueille",-17.707778,-44.196944
20228,"UFU","HUFU","24699","Eremanthus glomeratus",NA,"J. N. Nakajima",-15.951944,-47.944444
20230,"UFU","HUFU","24698","Chresta exsucca",NA,"J. N. Nakajima",-15.516667,-47.716667
20405,"UFU","HUFU","7664","Eremanthus glomeratus",NA,"B. Loueille",-15.55,-48.033333
20406,"UFU","HUFU","7660","Elephantopus biflorus",NA,"J. N. Nakajima",-15.9,-47.833333
20441,"UFU","HUFU","4101","Eremanthus goyazensis",NA,"B. Loueille",-15.55,-48.033333
20470,"UFG","UFG","49298","Elephantopus biflorus",NA,"A. M. Teles",-15.74225,-47.933583
20539,"Universidade Estadual Paulista","HRCB","58502","Eremanthus harleyi",NA,"N. Roque",-12.455694,-41.466583
20540,"Universidade Estadual Paulista","HRCB","57198","Proteopsis argentea",NA,"A. M. Teles",-15.580056,-42.731
20552,"Universidade Estadual Paulista","HRCB","48359","Albertinia brasiliensis",NA,"D. J. N. Hindi",-13.32,-41.798611
20563,"Universidade Estadual Paulista","HRCB","42135","Eremanthus incanus",NA,"M. L. Guedes",-13.131111,-41.8325
20564,"Universidade Estadual Paulista","HRCB","42128","Lychnophora phylicifolia",NA,"M. L. Guedes",-13.060833,-41.880278
20631,"USP","SPFW","5886","Paralychnophora bicolor",NA,"D. J. N. Hindi",-13.25,-41.9
20632,"USP","SPFW","5885","Eremanthus incanus",NA,"D. J. N. Hindi",-13.25,-41.9
20640,"USP","SPF","212564","Lychnophora pohlii",NA,"B. Loueille",-18.269333,-43.711611
20644,"USP","SPF","212334","Heterocoma erecta",NA,"B. Loueille",-13.040556,-41.373611
20645,"USP","SPF","212105","Lychnophora nanuzae",NA,"B. Loueille",-18.199167,-43.703056
20647,"USP","SPF","211517","Proteopsis argentea",NA,"B. Loueille",-17.7071,-44.1921
20648,"USP","SPF","211434","Lychnophora souzae",NA,"B. Loueille",-18.196472,-43.567889
20651,"USP","SPF","209805","Eremanthus elaeagnus",NA,"B. Loueille",-18.908396,-43.789205
20653,"USP","SPF","209812","Lychnophora ericoides",NA,"B. Loueille",-18.961001,-43.76945
20654,"USP","SPF","209778","Lychnophora tomentosa",NA,"B. Loueille",-18.908396,-43.789205
20656,"USP","SPF","209808","Piptolepis schultziana",NA,"B. Loueille",-19.048627,-43.737305
20657,"USP","SPF","209824","Lychnophoriopsis damazioi",NA,"B. Loueille",-18.937314,-43.743249
20660,"USP","SPF","209809","Lychnophora rupestris",NA,"B. Loueille",-18.925455,-43.795606
20662,"USP","SPF","209783","Lychnophora tomentosa",NA,"B. Loueille",-18.957011,-43.734439
20663,"USP","SPF","209820","Elephantopus mollis",NA,"B. Loueille",-18.960683,-43.794927
20664,"USP","SPF","209772","Lychnophora passerina",NA,"B. Loueille",-18.996938,-43.767431
20665,"USP","SPF","209782","Eremanthus erythropappus",NA,"B. Loueille",-18.909903,-43.745793
20667,"USP","SPF","209781","Lychnophora tomentosa",NA,"B. Loueille",-18.932889,-43.752638
20668,"USP","SPF","209786","Lychnophora rupestris",NA,"B. Loueille",-18.925928,-43.792024
20670,"USP","SPF","209785","Piptolepis schultziana",NA,"B. Loueille",-18.910037,-43.744639
20672,"USP","SPF","209770","Proteopsis argentea",NA,"B. Loueille",-18.963736,-43.775087
20675,"USP","SPF","209780","Lychnophora passerina",NA,"D. J. N. Hindi",-19.006136,-43.75884
20677,"USP","SPF","209773","Lychnophora passerina",NA,"B. Loueille",-19.00608,-43.758829
20678,"USP","SPF","209776","Lychnophoriopsis damazioi",NA,"B. Loueille",-18.951335,-43.755179
20680,"USP","SPF","209747","Lychnophora tomentosa",NA,"B. Loueille",-18.920175,-43.790177
20681,"USP","SPF","209746","Lychnophora tomentosa",NA,"B. Loueille",-19.048627,-43.737305
20684,"USP","SPF","209249","Piptolepis ericoides",NA,"B. Loueille",-18.808508,-43.767694
20687,"USP","SPF","209039","Eremanthus glomerulatus",NA,"B. Loueille",-16.718611,-47.641944
20688,"USP","SPF","209054","Eremanthus goyazensis",NA,"B. Loueille",-13.896111,-47.348361
20689,"USP","SPF","208890","Lychnophora tomentosa",NA,"B. Loueille",-18.206833,-43.611306
20693,"USP","SPF","207753","Chresta souzae",NA,"C. M. Siniscalchi",-14.135278,-47.71425
20694,"USP","SPF","207790","Chresta speciosa",NA,"C. M. Siniscalchi",-14.210417,-48.054861
20695,"USP","SPF","207793","Chresta angustifolia",NA,"C. M. Siniscalchi",-13.995778,-47.524278
20696,"USP","SPF","207770","Chresta speciosa",NA,"C. M. Siniscalchi",-13.780222,-47.311028
20697,"USP","SPF","207764","Chresta speciosa",NA,"C. M. Siniscalchi",-14.133667,-47.709028
20698,"USP","SPF","207744","Chresta souzae",NA,"C. M. Siniscalchi",-14.130639,-47.687333
20699,"USP","SPF","207749","Eremanthus uniflorus",NA,"B. Loueille",-14.130639,-47.687333
20700,"USP","SPF","206626","Piptolepis schultziana",NA,"B. Loueille",-18.93,-43.671389
20706,"USP","SPF","205620","Lychnophoriopsis candelabrum",NA,"B. Loueille",-18.55,-43.833333
20711,"USP","SPF","205473","Lychnophora pohlii",NA,"B. Loueille",-18.533333,-43.55
20714,"USP","SPF","205467","Lychnophora ericoides",NA,"B. Loueille",-18.600889,-43.957528
20715,"USP","SPF","205471","Lychnophora salicifolia",NA,"B. Loueille",-13.916667,-47.416667
20721,"USP","SPF","100445","Minasia splettiae",NA,"B. Loueille",-18.333333,-43.883333
20725,"USP","SPF","20670","Lychnophora harleyi",NA,"J. Semir",-12.466667,-41.433333
20825,"IAC","IAC","52242","Chresta martii",NA,"B. Loueille",-9.309167,-40.753333
20826,"IAC","IAC","50718","Elephantopus palustris",NA,"H. Robinson",-18.9689,-49.465
20872,"IAC","IAC","20395","Chresta scapigera",NA,"M. Monge",-16.6786,-49.2539
20877,"IAC","IAC","19258","Eremanthus glomerulatus",NA,"G. M. Barroso",-21.9772,-44.9325
20884,"IAC","IAC","8733","Chresta scapigera",NA,"M. Monge",-20.9169,-46.9914
20891,"IAC","IAC","6420","Heterocoma lanuginosa",NA,"F. S. Freitas",-18.2494,-43.6003
20893,"IAC","IAC","6310","Centratherum punctatum",NA,"J. Semir",-6.95,-35.545
20906,"IAC","IAC","3358","Chresta sphaerocephala",NA,"M. Monge",-19.9208,-43.9378
20924,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","122868","Centratherum punctatum",NA,"R. A. X. Borges",-15.202778,-39.408056
20925,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","121274","Eremanthus erythropappus",NA,"N. Roque",-11.333333,-40.516667
20927,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","120821","Chresta martii",NA,"C. M. Siniscalchi",-10.043889,-40.2175
20929,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","120434","Albertinia brasiliensis",NA,"D. J. N. Hindi",-13.32,-41.798611
20931,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","120026","Albertinia brasiliensis",NA,"D. J. N. Hindi",-11.651944,-40.961667
20932,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","119848","Lychnophora rosmarinifolia",NA,"J. Semir",-13,-41.383333
20933,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","119710","Lychnophora salicifolia",NA,"J. Semir",-13,-41.383333
20934,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","119561","Eremanthus capitatus",NA,"M. G. Staudt",-11.466389,-41.072778
20936,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","119043","Elephantopus mollis",NA,"E. C. Oliveira",-10.133333,-40.216667
20943,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","112502","Proteopsis argentea",NA,"R. A. X. Borges",-16.854444,-43.031389
20947,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","108661","Paralychnophora bicolor",NA,"R. A. X. Borges",-13.466667,-41.833333
20950,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","107231","Eremanthus capitatus",NA,"R. A. X. Borges",-13.060833,-41.880278
20951,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","107233","Lychnophora phylicifolia",NA,"M. L. Guedes",-13.060833,-41.880278
20952,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","107228","Eremanthus incanus",NA,"R. A. X. Borges",-13.060833,-41.880278
20955,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","106155","Eremanthus reflexoauriculatus",NA,"R. A. X. Borges",-10.943889,-40.408333
20956,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","105919","Eremanthus capitatus",NA,"R. A. X. Borges",-12.472222,-41.454167
20958,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","104628","Eremanthus capitatus",NA,"R. A. X. Borges",-11.8,-37.6
20959,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","104619","Elephantopus hirtiflorus",NA,"M. L. Guedes",-11.8,-37.6
20962,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","101638","Centratherum punctatum","punctatum","H. P. Bautista",-11.359167,-40.564444
20963,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","100787","Lychnophora salicifolia",NA,"N. Roque",-14.184444,-42.493056
20964,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","100726","Lychnophora salicifolia",NA,"N. Roque",-14.088333,-42.505278
20966,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","100431","Lychnophora salicifolia",NA,"N. Roque",-12.424167,-41.478056
20967,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","99851","Blanchetia heterotricha",NA,"H. P. Bautista",-10.693056,-40.379167
20968,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","99860","Eremanthus reflexoauriculatus",NA,"H. P. Bautista",-11.388333,-40.535556
20969,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","99856","Eremanthus reflexoauriculatus",NA,"H. P. Bautista",-10.693056,-40.379167
20970,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","99652","Eremanthus reflexoauriculatus",NA,"H. P. Bautista",-11.206667,-40.481944
20971,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","99215","Blanchetia heterotricha",NA,"H. P. Bautista",-11.4075,-40.554444
20973,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","99034","Paralychnophora bicolor",NA,"N. Roque",-12.464444,-41.408333
20975,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","98932","Eremanthus glomerulatus",NA,"R. A. X. Borges",-13.265278,-42.106111
20976,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","98902","Elephantopus mollis",NA,"H. P. Bautista",-13.281111,-42.1425
20978,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","98894","Lychnophora phylicifolia",NA,"N. Roque",-13.281111,-42.1425
20981,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","96859","Albertinia brasiliensis",NA,"D. J. N. Hindi",-13.25,-41.7
20982,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","96846","Lychnophora salicifolia",NA,"H. A. Ogasawara",-13.05,-41.833333
20983,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","96837","Lychnophora phylicifolia",NA,"D. J. N. Hindi",-13.25,-41.9
20985,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","96867","Albertinia brasiliensis",NA,"D. J. N. Hindi",-13.283333,-41.85
20987,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","95906","Lychnophora uniflora",NA,"D. J. N. Hindi",-13.25,-41.9
20988,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","95909","Albertinia brasiliensis",NA,"D. J. N. Hindi",-13.266667,-41.866667
20989,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","95916","Centratherum punctatum",NA,"D. J. N. Hindi",-13.283333,-41.85
20990,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","95869","Lychnophora phylicifolia",NA,"D. J. N. Hindi",-13.216667,-41.9
20992,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","95720","Lychnophora phylicifolia",NA,"H. A. Ogasawara",-13.2,-41.75
20999,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","92949","Eremanthus reflexoauriculatus",NA,"M. Alves",-11.190556,-40.509167
21001,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","92747","Elephantopus mollis",NA,"E. C. Oliveira",-11.166389,-40.506389
21004,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","90605","Elephantopus mollis",NA,"D. J. N. Hindi",-14.251111,-44.369444
21005,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","90552","Centratherum punctatum","punctatum","D. J. N. Hindi",-14.361667,-43.753889
21007,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","89787","Eremanthus capitatus",NA,"D. J. N. Hindi",-15.501389,-39.225556
21008,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","89762","Centratherum punctatum","punctatum","D. J. N. Hindi",-18.073333,-39.673333
21009,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","89546","Centratherum punctatum","punctatum","H. P. Bautista",-14.511667,-42.199722
21010,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","89371","Chresta harleyi",NA,"C. M. Siniscalchi",-14.747222,-42.574167
21011,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","88931","Albertinia brasiliensis",NA,"M. L. Guedes",-11.816667,-42.6
21012,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","88457","Blanchetia heterotricha",NA,"H. P. Bautista",-12.853611,-39.475833
21013,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87696","Lychnophora salicifolia",NA,"D. J. N. Hindi",-13.266667,-41.883333
21014,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87673","Lychnophora passerina",NA,"D. J. N. Hindi",-13.266667,-41.883333
21015,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87631","Lychnophora salicifolia",NA,"D. J. N. Hindi",-13.266667,-41.9
21016,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87635","Eremanthus harleyi",NA,"D. J. N. Hindi",-13.25,-41.9
21017,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87626","Lychnophora passerina",NA,"D. J. N. Hindi",-13.283333,-41.85
21018,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87527","Lychnophora passerina",NA,"D. J. N. Hindi",-13.233333,-41.9
21019,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87544","Centratherum punctatum","punctatum","D. J. N. Hindi",-13.018889,-41.8
21021,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","87525","Lychnophora passerina",NA,"D. J. N. Hindi",-13.3,-41.866667
21024,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","86957","Lychnophora phylicifolia",NA,"H. P. Bautista",-13.594444,-41.788056
21031,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","85312","Elephantopus mollis",NA,"J. G. Baker",-15.15,-39.083333
21051,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","79251","Eremanthus capitatus",NA,"R. A. X. Borges",-12.452778,-41.474167
21054,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","79104","Lychnophora regis",NA,"H. A. Ogasawara",-12.957222,-41.320556
21056,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","79072","Lychnophora crispa",NA,"H. A. Ogasawara",-12.957222,-41.320556
21057,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","79071","Eremanthus harleyi",NA,"D. J. N. Hindi",-12.957222,-41.320556
21059,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","78098","Lychnophora salicifolia",NA,"D. J. N. Hindi",-12.433333,-41.466667
21061,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","77368","Lychnophora regis",NA,"D. J. N. Hindi",-12.95,-41.4075
21062,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","77296","Elephantopus mollis",NA,"D. J. N. Hindi",-12.871667,-41.506111
21064,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","76671","Centratherum punctatum","punctatum","D. J. N. Hindi",-7.474167,-39.740556
21067,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","76340","Lychnophora uniflora",NA,"H. A. Ogasawara",-13.368611,-41.884167
21068,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","76396","Lychnophora uniflora",NA,"D. J. N. Hindi",-13.120833,-41.826111
21069,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","76336","Eremanthus capitatus",NA,"R. A. X. Borges",-12.533333,-41.5
21070,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","76163","Lychnophora phylicifolia",NA,"D. J. N. Hindi",-13.071944,-41.7925
21071,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","76149","Lychnophorella sericea",NA,"D. J. N. Hindi",-13.368611,-41.884167
21073,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","75771","Eremanthus harleyi",NA,"D. J. N. Hindi",-12.994722,-41.353889
21077,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74935","Lychnophora phylicifolia",NA,"E. C. Oliveira",-13.595556,-41.819722
21078,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74704","Eremanthus glomerulatus",NA,"D. J. N. Hindi",-13.060556,-41.886389
21079,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74652","Lychnophora uniflora",NA,"D. J. N. Hindi",-13.266944,-41.738889
21080,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74597","Eremanthus harleyi",NA,"D. J. N. Hindi",-13.149167,-41.766111
21081,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74438","Lychnophora salicifolia",NA,"D. J. N. Hindi",-12.939722,-41.475278
21082,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74447","Lychnophora phylicifolia",NA,"E. C. Oliveira",-12.939722,-41.475278
21084,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74286","Lychnophora phylicifolia",NA,"D. J. N. Hindi",-13.578889,-41.841111
21085,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74261","Chresta harleyi",NA,"C. M. Siniscalchi",-14.26,-41.524444
21086,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74257","Lychnophorella morii",NA,"D. J. N. Hindi",-12.466667,-41.45
