datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2016-09-01 11:57:59-03"	FFCLRP	LBMBP	497	"Cattleya loddigesii"	S	Plantae				Orchidaceae	Cattleya	loddigesii		Lindl.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	118	"Cattleya porphyroglossa"	S	Plantae				Orchidaceae	Cattleya	porphyroglossa		"L. Linden & Rchb.f."	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	39	"Cattleya purpurata"	S	Plantae				Orchidaceae	Cattleya	purpurata		"(Lindl. & Paxton) Van den Berg"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"São Paulo"	Ubatuba		-45.066667	-23.433333																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	150	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	152	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	287	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	356	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	495	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	496	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	498	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	499	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	500	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	501	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	502	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	503	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	504	"Cattleya schilleriana"	S	Plantae				Orchidaceae	Cattleya	schilleriana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	119	"Cattleya schofieldiana"	S	Plantae				Orchidaceae	Cattleya	schofieldiana		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	753	"Cattleya sp."	S	Plantae				Orchidaceae	Cattleya	sp.			"E.R. Pansarin"														Brasil	Bahia	"Rio de Contas"		-41.8	-13.566667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	755	"Cattleya sp."	S	Plantae				Orchidaceae	Cattleya	sp.			"E.R. Pansarin"														Brasil	Bahia	"Rio de Contas"		-41.8	-13.566667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	757	"Cattleya sp."	S	Plantae				Orchidaceae	Cattleya	sp.			"E.R. Pansarin"														Brasil	Bahia	"Rio de Contas"		-41.8	-13.566667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	758	"Cattleya sp."	S	Plantae				Orchidaceae	Cattleya	sp.			"E.R. Pansarin"														Brasil	Bahia	"Rio de Contas"		-41.8	-13.566667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	759	"Cattleya sp."	S	Plantae				Orchidaceae	Cattleya	sp.			"E.R. Pansarin"														Brasil	Bahia	"Rio de Contas"		-41.8	-13.566667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	760	"Cattleya sp."	S	Plantae				Orchidaceae	Cattleya	sp.			"E.R. Pansarin"														Brasil	Bahia	"Rio de Contas"		-41.8	-13.566667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	369	"Cattleya tenuis"	S	Plantae				Orchidaceae	Cattleya	tenuis		"Campacci & Vedov."	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	Bahia			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	120	"Cattleya velutina"	S	Plantae				Orchidaceae	Cattleya	velutina		Rchb.f.	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	276	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	Amazonas			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	537	"Cattleya violacea"	S	Plantae				Orchidaceae	Cattleya	violacea		"(Kunth) Rolfe"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	Amazonas	"Novo Airão"		-60.933333	-2.616667																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	101	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	102	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	103	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	104	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	105	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	154	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	323	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	494	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	52	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	566	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	569	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	663	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		L.C.Menezes	"E.R. Pansarin"							"L.M. Pansarin"							Brasil				0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	68	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	76	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	98	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	99	"Cattleya warneri"	S	Plantae				Orchidaceae	Cattleya	warneri		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2016-07-05 11:14:16-03"	FFCLRP	LBMBP	626	"Cattleya warneri var. albina"	S	Plantae				Orchidaceae	Cattleya	"warneri var. albina"		"T. Moore ex Warner"	"E.R. Pansarin"							"E.R. Pansarin"							Brasil	"Espírito Santo"			0	0																
"2014-11-06 16:18:18-02"	UFPB	EAN	5659	"Cattleya aklandiae"	S	Plantae				Orchidaceae	Cattleya	aklandiae		Lindl	"L. P. Felix"	1990	02	21		2643		"L. P. Felix ; G. V. Dornelas"	1990	02	21				Brasil	Bahia		"Ilha de Itaparica"	0	0															"Erva; flores de pétalas e sépalas tigradas, labelo púrpura. Frequente em mangueiras de arborização..Habitat: Epífita sobre mangueira"	
"2014-11-06 16:18:18-02"	UFPB	EAN	3837	"Cattleya amethystoglossa"	S	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden e Rhb. F"	"L. P. Felix & G. V. Dornelas"	1987	09	29		804		"L. P. Felix ; G. V. Dornelas"	1987	09					Brasil	Bahia		"Sul da Bahia"	0	0															"Herbácea; flores roseo punctata. Cedida por Vitorino são Bernado - SP..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	4001	"Cattleya araguaiensis"	S	Plantae				Orchidaceae	Cattleya	araguaiensis		Pabst	"L. P. Felix & G. V. Dornelas"	1988	01	12		922		"L. P. Felix ; G. V. Dornelas"	1988	01	12				Brasil	Paraíba	Areia	"Centro de Ciências Agrarias"	0	0	-35.6917	-6.96333	15425												"Herbácea; flores marrom e branca. Doada por solo de Piracauba e mantida em cultivo no orquidário..Habitat: Epífita"	
"2016-06-27 16:10:12-03"	UFPB	EAN	5646	"Cattleya elongata"	S	Plantae				Orchidaceae	Cattleya	elongata		"B. Rodr"	"L. P. Felix"	1990	06	25		2863			1990	01					Brasil	Bahia	"Vila Velha"		0	0															"Erva, bulbo ereto; flor avobreada. Frequente sobre rochas areníticas. Mantida em cultivo no orquidário..Habitat: Rupícola"	
"2016-06-27 16:10:12-03"	UFPB	EAN	6962	"Cattleya elongata"	S	Plantae				Orchidaceae	Cattleya	elongata		"B. Rodr"	"L. P. Felix"	1996	08	13		4922			1992	04	18				Brasil	Bahia		"Morro do Chapéu"	0	0															"Flores vermelho-salmão. Frequente em formações rochosas na cachoeira do Ferro Doido..Habitat: Rupícola"	
"2014-11-06 16:18:19-02"	UFPB	EAN	6872	"Cattleya elongata var. kaamilae"	S	Plantae				Orchidaceae	Cattleya	elongata	"var. kaamilae"		"L. P. Felix & D. D. Pereira"	1992	04	23					1992	04	18				Brasil	Bahia		"Morro do Chapéu"	0	0															"Erva; flores salmão. Planta ornamental, rara em sítio rupestre..Habitat: Rupícola"	
"2014-11-06 16:18:19-02"	UFPB	EAN	2421	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl	"L. P. Felix"	1984	10	04					1982	01	01				Brasil	Paraíba	Itapororoca	"Fazenda macacos"	0	0	-35.2472	-6.82972	12863												"Herbácea; flores com pétalas e sépalas com pintas vináceas e labelo roxo-amarelado..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	4014	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl	"L. P. Felix & G. V. Dornelas"	1987	01	04		935		"L. P. Felix ; G. V. Dornelas"	1987	01	04				Brasil	Paraíba	"Santa Rita"		0	0	-34.9781	-7.11389	25560												"Herbácea; flores amareladas..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	4012	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl	"L. P. Felix & G. V. Dornelas"	1988	01	04		933		"L. P. Felix ; G. V. Dornelas"	1988	01	04				Brasil	"São Paulo"			0	0															"Herbácea; flores acastanholada..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	6106	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl	"L. P. Felix"	1991	04	09		3325			1990	11	18				Brasil	Bahia	Buerarema		0	0	-39.2997	-14.9594	14251												"Erva; flores vermelhas-marrom punctatas de castanho. Frequentes no sombreamento da lavoura..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	2575	"Cattleya harrisoniana"	S	Plantae				Orchidaceae	Cattleya	harrisoniana		Batem	"L. P. Felix & G. V. Dornelas"	1985	11	18		49		"L. P. Felix ; G. V. Dornelas"	1984	12					Brasil	"Rio de Janeiro"			0	0															"Flor lilás com pétalas de labelo amarelo. Planta doada por José Pedro Gomes de Baieux - PB.Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	3468	"Cattleya harrisoniana"	S	Plantae				Orchidaceae	Cattleya	harrisoniana		Batem	"L. P. Felix & G. V. Dornelas"	1987	04	20		618		"L. P. Felix ; G. V. Dornelas"	1987	03	08				Brasil	"Rio de Janeiro"	Macaé		0	0	-41.7869	-22.3708	47209												"Herbáceo; flores lilases..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	2485	"Cattleya intermedia"	S	Plantae				Orchidaceae	Cattleya	intermedia		Grah	"L. P. Felix & G. V. Dornelas"	1985	11	18		59		"L. P. Felix ; G. V. Dornelas"	1985	07					Brasil	"Santa Catarina"		"Orquidario catarinense"	0	0															"Flores lilás..Habitat: Provavelmente rupícola."	
"2014-11-06 16:18:19-02"	UFPB	EAN	3838	"Cattleya intermedia"	S	Plantae				Orchidaceae	Cattleya	intermedia		Grah	"L. P. Felix & G. V. Dornelas"	1987	09	29		805		"L. P. Felix ; G. V. Dornelas"	1987	09					Brasil	"Rio de Janeiro"	"Cabo Frio"		0	0	-42.0186	-22.8794	40069												"Herbáceo; flores lilás. Cedida por Vitorino São Bernardo _ SP.Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	9448	"Cattleya intermedia"	S	Plantae				Orchidaceae	Cattleya	intermedia								8973		"L. P. Felix ; S. Pitrez"	1998	10	30				Brasil	"Rio Grande do Sul"		"Cerrados do Bolacha"	0	0															"Flores liláses. No interior da mata..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	5636	"Cattleya kerrii"	S	Plantae				Orchidaceae	Cattleya	kerrii		"Brieger & Bicalho"	"L. P. Felix"	1990	02	06		2684			1990	01	13				Brasil	Bahia	Una	"Fazenda Santa Helena"	0	0	-39.0753	-15.2933	36070												"Erva; flores lilás. Planta de bulbos monófilos de ocorrência rara na área de coleta..Habitat: Epífita, sempre na porção média superior de fuste."	
"2014-11-06 16:18:19-02"	UFPB	EAN	11427	"Cattleya labiata"	S	Plantae				Orchidaceae	Cattleya	labiata											1997	06					Brasil	Pernambuco	Recife		0	0	-34.8811	-8.05389	18865													
"2014-11-06 16:18:19-02"	UFPB	EAN	11801	"Cattleya labiata"	S	Plantae				Orchidaceae	Cattleya	labiata								10992			2006	02	27				Brasil	Pernambuco	"Belo Jardim"	"Serra do Vento"	0	0	-36.4242	-8.33556	27307												"Habitat: Epífita, sobre manguba(densa touceira). Orla da mata."	
"2014-11-06 16:18:19-02"	UFPB	EAN	3839	"Cattleya leczar"	S	Plantae				Orchidaceae	Cattleya	leczar		Lindl	"L. P. Felix & G. V. Dornelas"	1987	01	01		805		"L. P. Felix ; G. V. Dornelas"	1987	01	01				Brasil	Paraíba	Areia	"Orquidario - CCA"	0	0	-35.6917	-6.96333	15425												"Herbácea; flores salmom. Mantida em cultivo no orquidário. Planta cedida por Reinaldo."	
"2014-11-06 16:18:19-02"	UFPB	EAN	5681	"Cattleya leopoldi"	S	Plantae				Orchidaceae	Cattleya	leopoldi		"Vers. ex Lem"	"L. P. Felix"	1989	11	27				"L. P. Felix ; G. V. Dornelas"	1986	01	01				Brasil	"São Paulo"			0	0															"Erva; flores marrom-avermelhado. Esta planta estava sob cultivo no orquidário..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	4005	"Cattleya nobilior"	S	Plantae				Orchidaceae	Cattleya	nobilior		"Rchb. F."	"L. P. Felix & G. V. Dornelas"	1987	12	08		926		"L. P. Felix ; G. V. Dornelas"	1987	03					Brasil	Goiás	Arraias		0	0															"Herbáceo; flores roseas..Habitat: Epífita"	
"2016-06-27 16:10:12-03"	UFPB	EAN	3842	"Cattleya walkeriana"	S	Plantae				Orchidaceae	Cattleya	walkeriana		Gardn	"L. P. Felix & G. V. Dornelas"	1987	09	23		809		"L. P. Felix ; G. V. Dornelas"	1985	10					Brasil	Goiás	Piracanjuba		0	0	-49.0167	-17.3028	41044												"Herbáceo; flores lilás. Mantida em cultivo no orquidário..Habitat: Epífita e rupícola."	
"2016-06-27 16:10:12-03"	UFPB	EAN	6300	"Cattleya walkeriana"	S	Plantae				Orchidaceae	Cattleya	walkeriana		Gardn	"L. P. Felix"					3466			1991	05	25				Brasil	Goiás	Piracanjuba		0	0	-49.0167	-17.3028	41044												"Erva; flores lilás, ornamentais e aromáticas. Frequente emterrenos elevados. Cerradão..Habitat: Epífita"	
"2014-11-06 16:18:19-02"	UFPB	EAN	2466	"Cattleya walkeriana var. prince"	S	Plantae				Orchidaceae	Cattleya	walkeriana	"var. prince"	Garden	"L. P. Felix & G. V. Dornelas"	1985	10	08		40		"L. P. Felix ; G. V. Dornelas"	1985	09	01				Brasil	Goiás	Piracanjuba		0	0	-49.0167	-17.3028	41044												"Flores lilás.Habitat: Epífita"	
"2015-05-20 10:36:13-03"	UFERSA	MOSS	2232	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl.						193		"Projeto Parque das Dunas"	1980	10	18			"América do Sul"	Brasil	"Rio Grande do Norte"	Natal	"Setor - B."	-35.216667	-5.8					0	0					0				"herbácea; coletado no interior da mata; n.v. orquídea."	
"2015-05-20 10:36:13-03"	UFERSA	MOSS	5886	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl.	"Felix, L.P."	2000	08	12		2		"Figueiredo, M.de L."	2000	08	12			"América do Sul"	Brasil	"Rio Grande do Norte"	"Rio do Fogo"	"localidade de Panaú."	0	0	-35.3831	-5.27278	22668		0	0					0				"epífita; coletado nas dunas."	
"2015-05-20 10:36:13-03"	UFERSA	MOSS	5887	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl.	"Felix, L.P."	2000	08	12		2		"Figueiredo, M.de L."	2000	08	12			"América do Sul"	Brasil	"Rio Grande do Norte"	"Rio do Fogo"	"localidade Panaú."	0	0	-35.3831	-5.27278	22668		0	0					0				"epífita; coletado nas dunas."	
"2015-05-20 10:36:13-03"	UFERSA	MOSS	5888	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl.	"Oliveira, O.F. de"	2000	08	12		2		"Figueiredo, M.de L."	2000	08	12			"América do Sul"	Brasil	"Rio Grande do Norte"	"Rio do Fogo"	"localidade Panaú."	0	0	-35.3831	-5.27278	22668		0	0					0				"epífita; coletado nas dunas."	
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya aclandiae"	O	Plantae				Orchidaceae	Cattleya	aclandiae		Lindl.						s.n.		"Blanchet, JS"						"Southern America"	Brazil	Bahia		"Habitat in arboribus prov. Bahia"	0	0																
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya aclandiae"	O	Plantae				Orchidaceae	Cattleya	aclandiae		Lindl.						s.n.		James						"Southern America"	Brazil	Bahia		"Habitat in arboribus prov. Bahia"	0	0																
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya aclandiae"	O	Plantae				Orchidaceae	Cattleya	aclandiae		Lindl.						s.n.		"Blanchet, JS"						"Southern America"	Brazil	Bahia		"Habitat in arboribus prov. Bahia"	0	0																
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya aclandiae"	O	Plantae				Orchidaceae	Cattleya	aclandiae		Lindl.						s.n.		James						"Southern America"	Brazil	Bahia		"Habitat in arboribus prov. Bahia"	0	0																
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya amethystoglossa"	O	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden & Rchb.f."						s.n.		"Luschnath, B"						"Southern America"	Brazil	Bahia	Ilhéus	"secus flum. Ilheos"	0	0	-39.0494	-14.7889	61245													
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya amethystoglossa"	O	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden & Rchb.f."						B1464?		"St.-Hil, A"						"Southern America"	Brazil	"Minas Gerais"		"in prov. Minas Geraes"	0	0																
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya amethystoglossa"	O	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden & Rchb.f."						92?		"Riedel, L"						"Southern America"	Brazil			"in Brasilia locis accuratis haud indicatis"	0	0																
"2017-09-11 17:11:31-03"	UnB	HBVIRTFLBRAS		"Cattleya amethystoglossa"	O	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden & Rchb.f."						s.n.		"Barbosa Rodrigues, J"						"Southern America"	Brazil	Bahia		"Habitat in sylvis supra arbores prov. Bahia"	0	0																
