gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2575092786	StillImage	image/jpeg	http://data.huh.harvard.edu/cd20ece9-1219-460e-b204-6c505ca62a97/image	http://data.huh.harvard.edu/cd20ece9-1219-460e-b204-6c505ca62a97									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575092591	StillImage	image/jpeg	http://data.huh.harvard.edu/cc7c08ab-1936-4fa2-9230-939ba5356148/image	http://data.huh.harvard.edu/cc7c08ab-1936-4fa2-9230-939ba5356148									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575092144	StillImage	image/jpeg	http://data.huh.harvard.edu/cb73a9c8-a437-46d7-9ad0-f05df3944ddc/image	http://data.huh.harvard.edu/cb73a9c8-a437-46d7-9ad0-f05df3944ddc									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575091970	StillImage	image/jpeg	http://data.huh.harvard.edu/cacf1868-f5f6-4e87-b4a8-014e8da3ac91/image	http://data.huh.harvard.edu/cacf1868-f5f6-4e87-b4a8-014e8da3ac91									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575091536	StillImage	image/jpeg	http://data.huh.harvard.edu/c996f15c-0eb9-451f-b9a4-4f8055566f02/image	http://data.huh.harvard.edu/c996f15c-0eb9-451f-b9a4-4f8055566f02									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575091139	StillImage	image/jpeg	http://data.huh.harvard.edu/c8d4ab96-c87f-468a-b937-9841b90eb91b/image	http://data.huh.harvard.edu/c8d4ab96-c87f-468a-b937-9841b90eb91b									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575090053	StillImage	image/jpeg	http://data.huh.harvard.edu/c56d1f23-3f5f-460a-8396-04b459fadacf/image	http://data.huh.harvard.edu/c56d1f23-3f5f-460a-8396-04b459fadacf									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575089907	StillImage	image/jpeg	http://data.huh.harvard.edu/c4f9b514-871e-45cf-839a-bb15414fdff6/image	http://data.huh.harvard.edu/c4f9b514-871e-45cf-839a-bb15414fdff6									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575089261	StillImage	image/jpeg	http://data.huh.harvard.edu/c2c86c91-d211-41cc-80df-4b63987ba367/image	http://data.huh.harvard.edu/c2c86c91-d211-41cc-80df-4b63987ba367									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575088409	StillImage	image/jpeg	http://data.huh.harvard.edu/c046336b-5d6a-465f-a783-dfb944aeffea/image	http://data.huh.harvard.edu/c046336b-5d6a-465f-a783-dfb944aeffea									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575088403	StillImage	image/jpeg	http://data.huh.harvard.edu/c0ae0a79-deed-449b-89ee-41f2f6f76b3f/image	http://data.huh.harvard.edu/c0ae0a79-deed-449b-89ee-41f2f6f76b3f									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
