gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2981262937	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0173/M-0173414_20111125_155526.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0173/M-0173414_20111125_155526.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262937	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0173/M-0173414_20111125_155726.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0173/M-0173414_20111125_155726.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262764	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137620_20111115_171356.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137620_20111115_171356.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262764	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137620_20111115_171642.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137620_20111115_171642.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262745	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165496_20111125_161734.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165496_20111125_161734.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262541	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165492_20111125_162455.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165492_20111125_162455.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262541	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165492_20111125_162237.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165492_20111125_162237.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262541	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165492_20111125_162326.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165492_20111125_162326.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262130	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165411_20111114_165451.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165411_20111114_165451.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981262130	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165411_20111114_165721.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165411_20111114_165721.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981261941	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165515_20111125_153245.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165515_20111125_153245.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981261941	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165515_20111125_153433.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165515_20111125_153433.html									http://creativecommons.org/licenses/by-sa/4.0/	
